Churchill,24909
Clark,2266715
Douglas,48905
Elko,52778
Esmeralda,873
Eureka,2029
Humboldt,16831
Lander,5532
Lincoln,5183
Lyon,57510
Mineral,4505
Nye,46523
Pershing,6725
Storey,4123
Washoe,471519
White Pine,9580
Carson City,55916
