state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3474360.0,1776669.0,1013904.0,54519.0
Illinois,17,5739945.0,2983268.0,1637747.0,115254.0
California,06,18024930.0,9097819.0,4517256.0,334655.0
Arizona,04,3325025.0,1716937.0,978991.0,57866.0
Massachusetts,25,3270160.0,1845302.0,969041.0,56746.0
Wisconsin,55,2548695.0,1405196.0,802989.0,46890.0
Texas,48,12256425.0,5912169.0,2986118.0,189196.0
Nebraska,31,895430.0,467152.0,276138.0,14589.0
Utah,49,1298820.0,649591.0,286393.0,23713.0
Oregon,41,1873825.0,918539.0,529551.0,27615.0
Florida,12,10234515.0,4652763.0,2630843.0,170088.0
New York,36,9246035.0,4598782.0,2260668.0,144656.0
Rhode Island,44,504675.0,290175.0,128504.0,8677.0
Georgia,13,4403365.0,1774120.0,1082385.0,60380.0
New Hampshire,33,622005.0,352868.0,167586.0,10138.0
North Carolina,37,4708400.0,2406584.0,1354397.0,96679.0
New Jersey,34,4058035.0,2312582.0,1197797.0,73136.0
Colorado,08,2644500.0,1285898.0,765933.0,37878.0
Maryland,24,2791910.0,1428416.0,798449.0,45523.0
Nevada,32,1324080.0,672177.0,378958.0,22540.0
Tennessee,47,2981120.0,1334622.0,702983.0,42438.0
Hawaii,15,755470.0,359319.0,219607.0,11919.0
Indiana,18,2861620.0,1374484.0,893151.0,39053.0
Kentucky,21,2000045.0,1099332.0,571138.0,37493.0
Minnesota,27,2527550.0,1399649.0,777983.0,42264.0
Oklahoma,40,2201825.0,1000385.0,541818.0,26679.0
Pennsylvania,42,5956125.0,3087042.0,1580677.0,122078.0
South Carolina,45,2177975.0,1092529.0,609393.0,32077.0
District of Columbia,11,428215.0,136208.0,69819.0,5927.0
Kansas,20,1389085.0,659314.0,348321.0,23308.0
Missouri,29,2666685.0,1268923.0,681207.0,37813.0
Vermont,50,329210.0,162595.0,86222.0,5768.0
Virginia,51,3685785.0,2015460.0,1135711.0,58069.0
Connecticut,09,1820525.0,993878.0,543501.0,30092.0
Iowa,19,1429895.0,772635.0,441682.0,26167.0
Louisiana,22,2096030.0,963543.0,563914.0,25576.0
Ohio,39,5353955.0,2574120.0,1503314.0,89649.0
Michigan,26,4386080.0,2216026.0,1243440.0,71003.0
South Dakota,46,503745.0,251987.0,145825.0,7633.0
Arkansas,05,1359410.0,615670.0,324554.0,18539.0
Delaware,10,474605.0,225478.0,125907.0,7839.0
Mississippi,28,1367555.0,617430.0,343155.0,16757.0
New Mexico,35,1136375.0,642435.0,378563.0,19480.0
North Dakota,38,385630.0,203723.0,117049.0,6289.0
Wyoming,56,300485.0,130178.0,81924.0,3354.0
Alaska,02,509025.0,213432.0,138464.0,5390.0
Maine,23,666270.0,355660.0,193255.0,12341.0
Alabama,01,2118650.0,912663.0,533375.0,25752.0
Idaho,16,735815.0,359793.0,224667.0,11219.0
Montana,30,531005.0,263148.0,156863.0,7830.0
West Virginia,54,879775.0,435450.0,268847.0,11946.0
