state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,4571720.0,2309959.0,1403264.0,69891.0
Illinois,17,7770165.0,4024047.0,2140575.0,112224.0
California,06,24288100.0,12376871.0,6485628.0,363128.0
Arizona,04,4365955.0,2194105.0,1267484.0,57997.0
Massachusetts,25,4396850.0,2404819.0,1341408.0,69877.0
Wisconsin,55,3399265.0,1890610.0,1105832.0,56081.0
Texas,48,16318875.0,7648787.0,4153575.0,259622.0
Nebraska,31,1187320.0,611612.0,373119.0,18646.0
Utah,49,1689960.0,849691.0,379843.0,23888.0
Oregon,41,2483195.0,1211160.0,720833.0,33798.0
Florida,12,13261815.0,6117321.0,3490647.0,168390.0
New York,36,12177725.0,6110874.0,3362056.0,201017.0
Rhode Island,44,673205.0,351275.0,227282.0,9863.0
Georgia,13,6101935.0,2584711.0,1327557.0,73684.0
New Hampshire,33,818075.0,500305.0,247295.0,20212.0
North Carolina,37,6244060.0,3074120.0,1768023.0,77331.0
New Jersey,34,5419345.0,3027313.0,1730178.0,93515.0
Colorado,08,3459750.0,1756207.0,1028324.0,51019.0
Maryland,24,3704540.0,1923831.0,1075960.0,59620.0
Nevada,32,1738190.0,870382.0,501868.0,22811.0
Tennessee,47,3931900.0,1751164.0,972815.0,53114.0
Hawaii,15,993480.0,455591.0,276272.0,10735.0
Indiana,18,3588220.0,1733418.0,1147247.0,42829.0
Kentucky,21,2607705.0,1407333.0,798150.0,38048.0
Minnesota,27,3282120.0,1800657.0,1088094.0,54721.0
Oklahoma,40,2748205.0,1243871.0,730894.0,31628.0
Pennsylvania,42,7766195.0,4153159.0,2197732.0,125233.0
South Carolina,45,2986795.0,1427425.0,792963.0,37873.0
District of Columbia,11,525585.0,198018.0,100548.0,8739.0
Kansas,20,1855605.0,887503.0,499609.0,24409.0
Missouri,29,3579845.0,1591306.0,954162.0,42952.0
Vermont,50,432900.0,212105.0,119943.0,6142.0
Virginia,51,4989325.0,2725247.0,1490091.0,87342.0
Connecticut,09,2484595.0,1284258.0,743564.0,36534.0
Iowa,19,1895675.0,987579.0,621545.0,28372.0
Louisiana,22,2808840.0,1236985.0,780225.0,35244.0
Ohio,39,7194775.0,3464729.0,2011920.0,103035.0
Michigan,26,5927830.0,2914902.0,1735920.0,85619.0
South Dakota,46,638645.0,312907.0,202298.0,8563.0
Arkansas,05,1814280.0,803744.0,432735.0,21951.0
Delaware,10,621905.0,309700.0,163586.0,9611.0
Mississippi,28,1778095.0,735846.0,452143.0,15803.0
New Mexico,35,1486525.0,811808.0,503075.0,20838.0
North Dakota,38,478620.0,250258.0,157052.0,7208.0
Wyoming,56,393055.0,161055.0,108971.0,3901.0
Alaska,02,615825.0,250378.0,165325.0,3861.0
Maine,23,875990.0,472761.0,271683.0,13497.0
Alabama,01,2839540.0,1184284.0,673773.0,27555.0
Idaho,16,977045.0,469042.0,300140.0,12565.0
Montana,30,695495.0,333966.0,210392.0,10059.0
West Virginia,54,1152405.0,547917.0,347394.0,14691.0
