state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,4834980.0,2510100.0,1575763.0,73347.0
Illinois,17,8021745.0,4370004.0,2346220.0,114150.0
California,06,25338590.0,13529603.0,7166145.0,372228.0
Arizona,04,4538885.0,2338969.0,1392647.0,58482.0
Massachusetts,25,4604300.0,2628913.0,1487084.0,78065.0
Wisconsin,55,3470905.0,2054787.0,1242184.0,56640.0
Texas,48,16832185.0,8251415.0,4670842.0,276433.0
Nebraska,31,1271990.0,644910.0,402325.0,17756.0
Utah,49,1733400.0,916927.0,436033.0,31799.0
Oregon,41,2552055.0,1315090.0,800917.0,37733.0
Florida,12,13882365.0,6554477.0,3854492.0,184369.0
New York,36,12718855.0,6691660.0,4091857.0,253880.0
Rhode Island,44,684165.0,380555.0,259292.0,12590.0
Georgia,13,6237495.0,2791236.0,1415768.0,67503.0
New Hampshire,33,843385.0,569781.0,270185.0,27730.0
North Carolina,37,6564440.0,3262431.0,1908886.0,71909.0
New Jersey,34,5517655.0,3266042.0,1910700.0,100784.0
Colorado,08,3527450.0,1908869.0,1118667.0,53844.0
Maryland,24,3811300.0,2060046.0,1196806.0,63500.0
Nevada,32,1770070.0,924577.0,559150.0,22059.0
Tennessee,47,4119970.0,1869985.0,1064206.0,49554.0
Hawaii,15,1011720.0,480013.0,299014.0,11187.0
Indiana,18,3640170.0,1863295.0,1250217.0,44824.0
Kentucky,21,2731745.0,1494867.0,903711.0,38386.0
Minnesota,27,3365000.0,1959487.0,1224073.0,58255.0
Oklahoma,40,2838195.0,1315073.0,810376.0,33536.0
Pennsylvania,42,8174805.0,4505442.0,2424161.0,123338.0
South Carolina,45,3053895.0,1500627.0,861028.0,31363.0
District of Columbia,11,542795.0,216518.0,111858.0,7662.0
Kansas,20,1884795.0,988149.0,559886.0,27723.0
Missouri,29,3766895.0,1750110.0,1077912.0,55514.0
Vermont,50,457350.0,232419.0,138468.0,7727.0
Virginia,51,5206395.0,2975428.0,1666877.0,95899.0
Connecticut,09,2577515.0,1385278.0,839506.0,41015.0
Iowa,19,1919805.0,1065588.0,683527.0,27477.0
Louisiana,22,2903390.0,1294498.0,855263.0,31479.0
Ohio,39,7410125.0,3757736.0,2231979.0,104741.0
Michigan,26,6104840.0,3139123.0,1937375.0,88014.0
South Dakota,46,667495.0,334448.0,220982.0,7912.0
Arkansas,05,1908100.0,861082.0,487363.0,23189.0
Delaware,10,636065.0,338164.0,178080.0,9838.0
Mississippi,28,1843015.0,771190.0,500607.0,15258.0
New Mexico,35,1514445.0,863155.0,549244.0,19244.0
North Dakota,38,490330.0,263818.0,175389.0,7022.0
Wyoming,56,405665.0,168177.0,119075.0,3574.0
Alaska,02,636665.0,258376.0,178886.0,4022.0
Maine,23,914940.0,518694.0,318678.0,15975.0
Alabama,01,2892950.0,1248029.0,711596.0,28325.0
Idaho,16,1027045.0,504809.0,326938.0,12816.0
Montana,30,722595.0,354742.0,231002.0,10156.0
West Virginia,54,1246555.0,569655.0,379705.0,12745.0
