state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,1453425.0,890282.0,296840.0,35726.0
Illinois,17,2661550.0,1498639.0,422981.0,68086.0
California,06,8250650.0,4708607.0,1456222.0,203788.0
Arizona,04,1396475.0,886107.0,264416.0,41539.0
Massachusetts,25,1517375.0,863806.0,280622.0,44945.0
Wisconsin,55,1223525.0,736864.0,243483.0,31768.0
Texas,48,5112975.0,3037786.0,1215236.0,117172.0
Nebraska,31,407500.0,198660.0,90231.0,7904.0
Utah,49,604675.0,314844.0,118086.0,3195.0
Oregon,41,862025.0,483103.0,199679.0,16074.0
Florida,12,4597575.0,2441429.0,1134793.0,123957.0
New York,36,3993825.0,2102037.0,924475.0,95534.0
Rhode Island,44,234500.0,100448.0,46511.0,3563.0
Georgia,13,2130100.0,1040075.0,402578.0,41927.0
New Hampshire,33,321625.0,151248.0,65235.0,6846.0
North Carolina,37,2074400.0,1198710.0,483989.0,56765.0
New Jersey,34,1790200.0,1037920.0,383659.0,47221.0
Colorado,08,1224575.0,686889.0,308992.0,34720.0
Maryland,24,1231825.0,642662.0,244272.0,27854.0
Nevada,32,550375.0,336432.0,107905.0,13610.0
Tennessee,47,1385925.0,675421.0,313510.0,25844.0
Hawaii,15,311200.0,168479.0,68688.0,6162.0
Indiana,18,1445100.0,787050.0,303183.0,47242.0
Kentucky,21,903775.0,510373.0,198180.0,20419.0
Minnesota,27,1165050.0,669293.0,236228.0,23369.0
Oklahoma,40,816650.0,484478.0,206173.0,15201.0
Pennsylvania,42,2711550.0,1369992.0,457037.0,50636.0
South Carolina,45,926750.0,542707.0,183497.0,21826.0
District of Columbia,11,193900.0,87243.0,39060.0,2575.0
Kansas,20,581975.0,291726.0,102601.0,13096.0
Missouri,29,1138575.0,630838.0,238767.0,33154.0
Vermont,50,147425.0,78022.0,36773.0,3136.0
Virginia,51,1648500.0,1046408.0,354097.0,38559.0
Connecticut,09,914075.0,494373.0,206920.0,22403.0
Iowa,19,615100.0,360301.0,119865.0,19130.0
Louisiana,22,895350.0,528052.0,255269.0,23607.0
Ohio,39,2350375.0,1308980.0,482839.0,60179.0
Michigan,26,2134425.0,1124024.0,515237.0,49589.0
South Dakota,46,189250.0,111151.0,51631.0,4236.0
Arkansas,05,631675.0,343637.0,136415.0,11330.0
Delaware,10,189050.0,117600.0,34002.0,3552.0
Mississippi,28,614100.0,318006.0,119684.0,15612.0
New Mexico,35,448500.0,300709.0,137520.0,13899.0
North Dakota,38,162175.0,102151.0,49263.0,3378.0
Wyoming,56,122200.0,72339.0,27531.0,3390.0
Alaska,02,271550.0,129658.0,60964.0,5448.0
Maine,23,317850.0,171975.0,64236.0,7232.0
Alabama,01,1015775.0,486206.0,149288.0,20816.0
Idaho,16,333575.0,187653.0,64687.0,9257.0
Montana,30,207250.0,130926.0,50311.0,5934.0
West Virginia,54,429800.0,250814.0,142817.0,9461.0
