state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,2657880.0,1367009.0,762728.0,59244.0
Illinois,17,4378835.0,2346663.0,1109123.0,92781.0
California,06,13885120.0,7205989.0,3347266.0,259101.0
Arizona,04,2623735.0,1388900.0,715023.0,52879.0
Massachusetts,25,2497130.0,1463301.0,663148.0,58920.0
Wisconsin,55,1924865.0,1128307.0,627022.0,42786.0
Texas,48,9250505.0,4313322.0,2351296.0,195936.0
Nebraska,31,712720.0,356090.0,194104.0,11660.0
Utah,49,993140.0,482511.0,212699.0,20666.0
Oregon,41,1420125.0,742710.0,420302.0,25491.0
Florida,12,7771315.0,3714407.0,2045028.0,122290.0
New York,36,7010045.0,3438817.0,1692014.0,144621.0
Rhode Island,44,387365.0,229095.0,91305.0,8945.0
Georgia,13,3437635.0,1396280.0,894327.0,42017.0
New Hampshire,33,496675.0,278812.0,117145.0,8643.0
North Carolina,37,3624905.0,1805008.0,987326.0,51845.0
New Jersey,34,3070400.0,1749281.0,878218.0,66956.0
Colorado,08,2019460.0,1046640.0,567922.0,36417.0
Maryland,24,2116560.0,1089583.0,602926.0,45662.0
Nevada,32,1033680.0,527092.0,282424.0,20510.0
Tennessee,47,2305870.0,1041609.0,564759.0,39317.0
Hawaii,15,598100.0,272100.0,166634.0,7605.0
Indiana,18,2206230.0,1130035.0,696962.0,36332.0
Kentucky,21,1555915.0,847662.0,430613.0,33445.0
Minnesota,27,1953700.0,1123285.0,564791.0,41066.0
Oklahoma,40,1741270.0,802893.0,458310.0,26152.0
Pennsylvania,42,4641045.0,2274225.0,1038966.0,81060.0
South Carolina,45,1642615.0,851400.0,488020.0,37254.0
District of Columbia,11,337095.0,98505.0,50399.0,4447.0
Kansas,20,1091625.0,508326.0,257534.0,17796.0
Missouri,29,2032445.0,1007667.0,525890.0,45816.0
Vermont,50,261100.0,122891.0,64474.0,4139.0
Virginia,51,2881325.0,1567671.0,863819.0,51391.0
Connecticut,09,1434565.0,856048.0,325922.0,27307.0
Iowa,19,1106755.0,631178.0,274405.0,27631.0
Louisiana,22,1640860.0,741681.0,419762.0,17710.0
Ohio,39,4057505.0,2001222.0,1103680.0,75926.0
Michigan,26,3363430.0,1758766.0,980255.0,56925.0
South Dakota,46,399640.0,211458.0,111664.0,6382.0
Arkansas,05,1088150.0,489149.0,274376.0,16564.0
Delaware,10,361765.0,169956.0,97981.0,8022.0
Mississippi,28,1067855.0,498585.0,269236.0,20778.0
New Mexico,35,901345.0,528061.0,294681.0,15499.0
North Dakota,38,299900.0,170418.0,90596.0,5502.0
Wyoming,56,236065.0,110971.0,64499.0,3091.0
Alaska,02,426715.0,180948.0,113787.0,4329.0
Maine,23,503580.0,268229.0,135179.0,9505.0
Alabama,01,1628350.0,727681.0,406723.0,23947.0
Idaho,16,594115.0,296541.0,166775.0,11239.0
Montana,30,411145.0,217186.0,120103.0,7940.0
West Virginia,54,723565.0,363429.0,229046.0,9878.0
