state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,846625.0,359217.0,67127.0,24963.0
Illinois,17,1417250.0,518779.0,128907.0,27873.0
California,06,4906525.0,1661683.0,341731.0,119770.0
Arizona,04,829500.0,305744.0,55014.0,20939.0
Massachusetts,25,859175.0,334514.0,57869.0,17195.0
Wisconsin,55,610100.0,241512.0,42229.0,14986.0
Texas,48,3070825.0,1474571.0,251815.0,72384.0
Nebraska,31,238100.0,103620.0,19646.0,4250.0
Utah,49,341725.0,175364.0,20697.0,9396.0
Oregon,41,492450.0,231606.0,37983.0,15231.0
Florida,12,2908275.0,1333116.0,152209.0,79360.0
New York,36,2395950.0,1105935.0,162685.0,66334.0
Rhode Island,44,149225.0,50650.0,12580.0,2010.0
Georgia,13,1235775.0,534161.0,59965.0,50358.0
New Hampshire,33,162950.0,76609.0,13166.0,3577.0
North Carolina,37,1246600.0,497387.0,79197.0,35671.0
New Jersey,34,989900.0,437711.0,61506.0,23293.0
Colorado,08,692700.0,313211.0,62086.0,12934.0
Maryland,24,742175.0,272901.0,34090.0,14212.0
Nevada,32,286950.0,115160.0,20972.0,6938.0
Tennessee,47,838825.0,335823.0,87376.0,15528.0
Hawaii,15,191575.0,67990.0,16802.0,4798.0
Indiana,18,841725.0,367944.0,77985.0,23875.0
Kentucky,21,471000.0,243620.0,25566.0,12270.0
Minnesota,27,680700.0,240009.0,64768.0,13389.0
Oklahoma,40,496350.0,263315.0,39290.0,13104.0
Pennsylvania,42,1564125.0,572228.0,122849.0,31950.0
South Carolina,45,453250.0,206663.0,40812.0,15855.0
District of Columbia,11,91025.0,47088.0,12649.0,2478.0
Kansas,20,348175.0,122813.0,20883.0,5995.0
Missouri,29,661400.0,221849.0,68466.0,12832.0
Vermont,50,90000.0,40484.0,8877.0,2133.0
Virginia,51,1069725.0,376378.0,49007.0,23485.0
Connecticut,09,492850.0,264042.0,37098.0,15716.0
Iowa,19,361475.0,151145.0,26426.0,7591.0
Louisiana,22,543700.0,272630.0,41788.0,14664.0
Ohio,39,1233075.0,535544.0,59153.0,27905.0
Michigan,26,1095675.0,536228.0,105890.0,36947.0
South Dakota,46,106575.0,60982.0,16164.0,2728.0
Arkansas,05,368650.0,167788.0,31600.0,11048.0
Delaware,10,116325.0,49442.0,10448.0,3724.0
Mississippi,28,358100.0,136902.0,13423.0,8412.0
New Mexico,35,257075.0,148964.0,33133.0,10812.0
North Dakota,38,86750.0,53491.0,14412.0,2863.0
Wyoming,56,70750.0,32746.0,4773.0,1927.0
Alaska,02,155700.0,73014.0,15206.0,4997.0
Maine,23,178450.0,74110.0,17562.0,4095.0
Alabama,01,521225.0,193955.0,27422.0,16202.0
Idaho,16,181100.0,68292.0,13711.0,4524.0
Montana,30,119500.0,59289.0,13235.0,3078.0
West Virginia,54,243100.0,156854.0,37979.0,8004.0
