state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3927360.0,2008970.0,1139184.0,57497.0
Illinois,17,6452075.0,3399403.0,1840517.0,101097.0
California,06,20489560.0,10522002.0,5337045.0,361552.0
Arizona,04,3734465.0,1877865.0,1074666.0,44646.0
Massachusetts,25,3557950.0,2067842.0,1110288.0,60174.0
Wisconsin,55,2884825.0,1605873.0,929080.0,50782.0
Texas,48,14008165.0,6453836.0,3235291.0,141602.0
Nebraska,31,1012960.0,529612.0,301976.0,15175.0
Utah,49,1418890.0,722387.0,319752.0,18045.0
Oregon,41,2140945.0,1044742.0,608702.0,30373.0
Florida,12,11416495.0,5255602.0,2938265.0,152025.0
New York,36,10217925.0,5288759.0,2595344.0,162357.0
Rhode Island,44,567575.0,317684.0,180299.0,12143.0
Georgia,13,4986855.0,2121979.0,1191691.0,78336.0
New Hampshire,33,680185.0,390003.0,200089.0,10876.0
North Carolina,37,5239330.0,2726114.0,1489849.0,76681.0
New Jersey,34,4419385.0,2606788.0,1368524.0,75257.0
Colorado,08,2894980.0,1475619.0,900059.0,50937.0
Maryland,24,3079020.0,1632393.0,879431.0,46676.0
Nevada,32,1491350.0,757829.0,423335.0,21650.0
Tennessee,47,3222500.0,1495500.0,793358.0,41431.0
Hawaii,15,832800.0,404267.0,238370.0,10424.0
Indiana,18,3161270.0,1522442.0,989857.0,40272.0
Kentucky,21,2228035.0,1249160.0,644909.0,36612.0
Minnesota,27,2814760.0,1560304.0,884027.0,42856.0
Oklahoma,40,2393005.0,1111515.0,600632.0,28278.0
Pennsylvania,42,6713715.0,3578990.0,1828033.0,114128.0
South Carolina,45,2417045.0,1238605.0,673354.0,34354.0
District of Columbia,11,462615.0,154836.0,76207.0,4543.0
Kansas,20,1565335.0,762289.0,410299.0,26368.0
Missouri,29,3026395.0,1423166.0,771381.0,41418.0
Vermont,50,355290.0,185840.0,98352.0,5674.0
Virginia,51,4245195.0,2279224.0,1258941.0,63163.0
Connecticut,09,2070805.0,1108552.0,618348.0,31102.0
Iowa,19,1570955.0,860056.0,523340.0,27253.0
Louisiana,22,2363200.0,1094503.0,643026.0,29433.0
Ohio,39,5857825.0,2965678.0,1689653.0,93387.0
Michigan,26,5060850.0,2508416.0,1429276.0,75776.0
South Dakota,46,546375.0,274493.0,168245.0,7329.0
Arkansas,05,1537720.0,694124.0,357343.0,17120.0
Delaware,10,512905.0,258688.0,135570.0,7289.0
Mississippi,28,1502835.0,666971.0,380419.0,14827.0
New Mexico,35,1268025.0,706947.0,431463.0,18272.0
North Dakota,38,412210.0,222233.0,130409.0,5421.0
Wyoming,56,336475.0,142147.0,92428.0,3058.0
Alaska,02,540815.0,233037.0,148725.0,4758.0
Maine,23,715360.0,402086.0,221872.0,10211.0
Alabama,01,2403720.0,1019858.0,589979.0,25490.0
Idaho,16,848205.0,409788.0,257701.0,14230.0
Montana,30,589585.0,290203.0,172922.0,6877.0
West Virginia,54,992855.0,482432.0,292335.0,11798.0
