state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,846625.0,404326.0,73738.0,26748.0
Illinois,17,1417250.0,578406.0,137465.0,31402.0
California,06,4906525.0,1954048.0,371482.0,138153.0
Arizona,04,829500.0,350648.0,62711.0,23526.0
Massachusetts,25,859175.0,368358.0,64648.0,18595.0
Wisconsin,55,610100.0,266481.0,47409.0,16186.0
Texas,48,3070825.0,1532381.0,270118.0,65851.0
Nebraska,31,238100.0,110672.0,22547.0,4781.0
Utah,49,341725.0,195221.0,25693.0,10650.0
Oregon,41,492450.0,257296.0,42426.0,14492.0
Florida,12,2908275.0,1384407.0,156298.0,64359.0
New York,36,2395950.0,1215450.0,183915.0,68387.0
Rhode Island,44,149225.0,56751.0,13649.0,2567.0
Georgia,13,1235775.0,534161.0,59965.0,44570.0
New Hampshire,33,162950.0,80674.0,13907.0,3618.0
North Carolina,37,1246600.0,589436.0,86064.0,42821.0
New Jersey,34,989900.0,492061.0,69374.0,26252.0
Colorado,08,692700.0,364889.0,80467.0,18872.0
Maryland,24,742175.0,311148.0,39259.0,16637.0
Nevada,32,286950.0,136670.0,22279.0,8832.0
Tennessee,47,838825.0,361767.0,99842.0,17565.0
Hawaii,15,191575.0,74296.0,17795.0,4627.0
Indiana,18,841725.0,408181.0,83554.0,25109.0
Kentucky,21,471000.0,275610.0,30010.0,14535.0
Minnesota,27,680700.0,273973.0,72266.0,15521.0
Oklahoma,40,496350.0,282679.0,41634.0,13446.0
Pennsylvania,42,1564125.0,639526.0,135939.0,36636.0
South Carolina,45,453250.0,258015.0,47563.0,19501.0
District of Columbia,11,91025.0,50902.0,13236.0,2388.0
Kansas,20,348175.0,129861.0,23635.0,5921.0
Missouri,29,661400.0,258298.0,75823.0,15842.0
Vermont,50,90000.0,43356.0,10195.0,2153.0
Virginia,51,1069725.0,415684.0,59852.0,25249.0
Connecticut,09,492850.0,282674.0,42421.0,16094.0
Iowa,19,361475.0,161445.0,32149.0,8177.0
Louisiana,22,543700.0,297684.0,43151.0,14323.0
Ohio,39,1233075.0,608379.0,76949.0,33957.0
Michigan,26,1095675.0,599665.0,116840.0,39100.0
South Dakota,46,106575.0,63950.0,18504.0,3200.0
Arkansas,05,368650.0,185546.0,33159.0,12108.0
Delaware,10,116325.0,55131.0,11647.0,3889.0
Mississippi,28,358100.0,164715.0,16034.0,10671.0
New Mexico,35,257075.0,166530.0,35507.0,10890.0
North Dakota,38,86750.0,57996.0,15680.0,3026.0
Wyoming,56,70750.0,36215.0,4900.0,2061.0
Alaska,02,155700.0,80226.0,16673.0,5003.0
Maine,23,178450.0,82837.0,19873.0,4758.0
Alabama,01,521225.0,220464.0,29978.0,18196.0
Idaho,16,181100.0,76199.0,14419.0,4519.0
Montana,30,119500.0,63224.0,14111.0,3299.0
West Virginia,54,243100.0,164528.0,39453.0,7992.0
