state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,2989200.0,1469986.0,819624.0,59317.0
Illinois,17,4863485.0,2452227.0,1200821.0,92887.0
California,06,15301360.0,7497005.0,3485179.0,190191.0
Arizona,04,2887485.0,1464494.0,767107.0,51794.0
Massachusetts,25,2724620.0,1567359.0,749328.0,61397.0
Wisconsin,55,2169885.0,1171932.0,652728.0,40936.0
Texas,48,10509965.0,4740604.0,2538748.0,191158.0
Nebraska,31,774790.0,396661.0,215091.0,15752.0
Utah,49,1091460.0,529210.0,243839.0,22455.0
Oregon,41,1608165.0,784943.0,447042.0,26968.0
Florida,12,8531035.0,3833243.0,2111915.0,128975.0
New York,36,7698785.0,3781666.0,1845103.0,154877.0
Rhode Island,44,424815.0,246202.0,97198.0,8319.0
Georgia,13,3782385.0,1422182.0,911979.0,39354.0
New Hampshire,33,531815.0,297909.0,128318.0,9412.0
North Carolina,37,3960335.0,1906434.0,1040603.0,53160.0
New Jersey,34,3302940.0,1871063.0,953326.0,66441.0
Colorado,08,2213800.0,1089653.0,609417.0,33203.0
Maryland,24,2320250.0,1175253.0,666478.0,43798.0
Nevada,32,1137630.0,553065.0,304199.0,20670.0
Tennessee,47,2439940.0,1091669.0,591766.0,36573.0
Hawaii,15,647520.0,294934.0,184608.0,10952.0
Indiana,18,2473740.0,1186992.0,745011.0,39535.0
Kentucky,21,1709375.0,891206.0,456204.0,33797.0
Minnesota,27,2167130.0,1185323.0,617550.0,42062.0
Oklahoma,40,1889040.0,839508.0,479038.0,26712.0
Pennsylvania,42,4968885.0,2470284.0,1161950.0,98490.0
South Carolina,45,1817845.0,902545.0,516180.0,38974.0
District of Columbia,11,358485.0,105267.0,54738.0,5157.0
Kansas,20,1194795.0,532078.0,273211.0,17816.0
Missouri,29,2197225.0,1060792.0,564507.0,38508.0
Vermont,50,281530.0,132811.0,69928.0,4847.0
Virginia,51,3141805.0,1684219.0,949845.0,56591.0
Connecticut,09,1558445.0,920595.0,354352.0,30172.0
Iowa,19,1196265.0,663400.0,323127.0,30860.0
Louisiana,22,1787330.0,825386.0,475726.0,28808.0
Ohio,39,4444875.0,2109012.0,1209855.0,75203.0
Michigan,26,3777560.0,1834706.0,1025697.0,58203.0
South Dakota,46,424610.0,217047.0,116073.0,6343.0
Arkansas,05,1162330.0,513591.0,285284.0,15964.0
Delaware,10,397815.0,174501.0,103844.0,6799.0
Mississippi,28,1147355.0,523070.0,289830.0,19362.0
New Mexico,35,988615.0,546442.0,305392.0,14958.0
North Dakota,38,321600.0,175078.0,93608.0,5654.0
Wyoming,56,259495.0,116799.0,70919.0,3895.0
Alaska,02,445125.0,188281.0,119073.0,4917.0
Maine,23,557580.0,296707.0,156492.0,15285.0
Alabama,01,1775660.0,768502.0,435018.0,24827.0
Idaho,16,627055.0,309022.0,182275.0,11225.0
Montana,30,446835.0,224812.0,126093.0,8294.0
West Virginia,54,778825.0,370361.0,232746.0,9951.0
