state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,5150690.0,2524995.0,1586873.0,72042.0
Illinois,17,8320075.0,4385209.0,2357970.0,112036.0
California,06,26977640.0,13636653.0,7249897.0,366223.0
Arizona,04,4762745.0,2353075.0,1399810.0,58525.0
Massachusetts,25,4891900.0,2654349.0,1500461.0,77708.0
Wisconsin,55,3854645.0,2057082.0,1244042.0,55461.0
Texas,48,17484305.0,8370495.0,4796711.0,277198.0
Nebraska,31,1319080.0,651399.0,408483.0,17050.0
Utah,49,1834120.0,926752.0,442327.0,27333.0
Oregon,41,2787285.0,1327236.0,811749.0,38255.0
Florida,12,14715115.0,6610164.0,3879316.0,177187.0
New York,36,13361745.0,6757369.0,4151808.0,248257.0
Rhode Island,44,747445.0,389410.0,263821.0,12646.0
Georgia,13,6663635.0,2812750.0,1421747.0,70733.0
New Hampshire,33,886415.0,570870.0,273259.0,27685.0
North Carolina,37,6611890.0,3274838.0,1914300.0,72721.0
New Jersey,34,5648815.0,3304307.0,1948426.0,98186.0
Colorado,08,3720990.0,1934660.0,1131482.0,53228.0
Maryland,24,4077360.0,2085932.0,1222748.0,62512.0
Nevada,32,1880810.0,927099.0,560900.0,21739.0
Tennessee,47,4238790.0,1873046.0,1066408.0,48357.0
Hawaii,15,1072750.0,483730.0,303429.0,11168.0
Indiana,18,4112750.0,1867325.0,1252763.0,44708.0
Kentucky,21,2955035.0,1497649.0,906780.0,36976.0
Minnesota,27,3463040.0,1965827.0,1230329.0,54663.0
Oklahoma,40,2901635.0,1318146.0,812570.0,33326.0
Pennsylvania,42,8568735.0,4528588.0,2448811.0,122121.0
South Carolina,45,3249705.0,1507527.0,866348.0,31075.0
District of Columbia,11,562645.0,218769.0,113268.0,7618.0
Kansas,20,1900955.0,990012.0,562450.0,27327.0
Missouri,29,3825175.0,1753880.0,1081202.0,54224.0
Vermont,50,474090.0,235562.0,141456.0,7553.0
Virginia,51,5606305.0,3003013.0,1693897.0,87650.0
Connecticut,09,2805115.0,1389383.0,843076.0,37368.0
Iowa,19,2059505.0,1071526.0,686954.0,27305.0
Louisiana,22,3052610.0,1294375.0,855231.0,30590.0
Ohio,39,7721995.0,3782105.0,2248836.0,103491.0
Michigan,26,6733310.0,3154400.0,1948930.0,86929.0
South Dakota,46,686265.0,334829.0,221239.0,7812.0
Arkansas,05,1977830.0,867707.0,489479.0,23719.0
Delaware,10,673975.0,339803.0,178965.0,9374.0
Mississippi,28,1877585.0,774420.0,504324.0,15905.0
New Mexico,35,1606235.0,864510.0,550694.0,19252.0
North Dakota,38,521030.0,264001.0,176603.0,6000.0
Wyoming,56,423725.0,168771.0,119735.0,3758.0
Alaska,02,658125.0,258884.0,179359.0,4050.0
Maine,23,956470.0,520473.0,319682.0,15745.0
Alabama,01,3106870.0,1267859.0,725270.0,28468.0
Idaho,16,1087245.0,505495.0,328309.0,12553.0
Montana,30,736255.0,355446.0,231361.0,10053.0
West Virginia,54,1304575.0,572432.0,382002.0,12284.0
