state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,1619340.0,1001775.0,389841.0,40779.0
Illinois,17,2924725.0,1697843.0,527382.0,69845.0
California,06,9178020.0,5285256.0,1864867.0,234166.0
Arizona,04,1688255.0,1064109.0,356055.0,54896.0
Massachusetts,25,1737170.0,1028490.0,343624.0,52268.0
Wisconsin,55,1301825.0,841506.0,334625.0,38929.0
Texas,48,5602100.0,3241776.0,1367318.0,86673.0
Nebraska,31,482975.0,244045.0,114580.0,12376.0
Utah,49,658750.0,356046.0,146105.0,14258.0
Oregon,41,924575.0,541691.0,249241.0,20550.0
Florida,12,5120975.0,2796210.0,1382923.0,122067.0
New York,36,4165325.0,2334012.0,1117514.0,102095.0
Rhode Island,44,246175.0,131246.0,59553.0,7713.0
Georgia,13,2292085.0,1181826.0,568299.0,65423.0
New Hampshire,33,328525.0,171758.0,78361.0,7089.0
North Carolina,37,2363200.0,1353909.0,651958.0,69341.0
New Jersey,34,1809900.0,1157271.0,484965.0,48414.0
Colorado,08,1348800.0,800799.0,360392.0,40331.0
Maryland,24,1450000.0,732236.0,320657.0,34605.0
Nevada,32,646450.0,393813.0,157477.0,20669.0
Tennessee,47,1477175.0,748756.0,344665.0,24434.0
Hawaii,15,397750.0,215488.0,96971.0,13564.0
Indiana,18,1487400.0,859278.0,372868.0,30805.0
Kentucky,21,998250.0,556588.0,236951.0,21020.0
Minnesota,27,1284150.0,772141.0,321228.0,37976.0
Oklahoma,40,1061775.0,572876.0,251032.0,24295.0
Pennsylvania,42,2989725.0,1628681.0,596337.0,79082.0
South Carolina,45,1066275.0,625877.0,237292.0,29276.0
District of Columbia,11,225125.0,107751.0,51565.0,6197.0
Kansas,20,645800.0,345965.0,138765.0,17264.0
Missouri,29,1275555.0,723937.0,308971.0,33710.0
Vermont,50,159650.0,88826.0,43084.0,4199.0
Virginia,51,1948550.0,1162487.0,477252.0,48702.0
Connecticut,09,984275.0,572145.0,265343.0,27579.0
Iowa,19,707865.0,430429.0,141104.0,20700.0
Louisiana,22,1012000.0,582482.0,293295.0,20294.0
Ohio,39,2504150.0,1460227.0,602623.0,64835.0
Michigan,26,2279240.0,1247602.0,617751.0,49455.0
South Dakota,46,266970.0,152655.0,73029.0,10117.0
Arkansas,05,691525.0,364735.0,152675.0,9074.0
Delaware,10,204200.0,133187.0,46527.0,5500.0
Mississippi,28,650750.0,345108.0,135591.0,10529.0
New Mexico,35,605885.0,386679.0,186104.0,25572.0
North Dakota,38,198650.0,124671.0,61624.0,6331.0
Wyoming,56,150905.0,89346.0,39323.0,5703.0
Alaska,02,299935.0,148299.0,78623.0,7466.0
Maine,23,335375.0,190336.0,75889.0,10725.0
Alabama,01,1078800.0,560968.0,214512.0,25111.0
Idaho,16,358200.0,216285.0,85566.0,13126.0
Montana,30,259215.0,161546.0,66619.0,8790.0
West Virginia,54,481225.0,288262.0,169795.0,11711.0
