state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,5845400.0,2976554.0,1967611.0,75733.0
Illinois,17,10093045.0,5114175.0,3012658.0,119725.0
California,06,31956570.0,16475520.0,9439183.0,474575.0
Arizona,04,5627335.0,2663248.0,1702622.0,55841.0
Massachusetts,25,5777290.0,3239232.0,1934940.0,92294.0
Wisconsin,55,4382535.0,2389763.0,1588828.0,61317.0
Texas,48,20983185.0,9942195.0,6298033.0,278320.0
Nebraska,31,1504390.0,775900.0,524782.0,21205.0
Utah,49,2139650.0,1113131.0,591806.0,28867.0
Oregon,41,3192025.0,1583802.0,1010493.0,41370.0
Florida,12,17285825.0,7884848.0,4920302.0,199990.0
New York,36,15659135.0,8080703.0,5348409.0,220771.0
Rhode Island,44,873005.0,461877.0,326821.0,12605.0
Georgia,13,7900615.0,3372331.0,1899992.0,86029.0
New Hampshire,33,1082445.0,781912.0,372094.0,26648.0
North Carolina,37,8002830.0,3718123.0,2483100.0,91682.0
New Jersey,34,6966065.0,3977971.0,2542293.0,103522.0
Colorado,08,4462590.0,2349784.0,1405861.0,65974.0
Maryland,24,4889820.0,2509705.0,1609564.0,72426.0
Nevada,32,2166980.0,1094142.0,708126.0,28270.0
Tennessee,47,4884080.0,2138487.0,1327292.0,46105.0
Hawaii,15,1237740.0,548900.0,387882.0,13592.0
Indiana,18,4717200.0,2180239.0,1480851.0,49494.0
Kentucky,21,3377425.0,1697397.0,1172523.0,40634.0
Minnesota,27,4144420.0,2321788.0,1556048.0,57295.0
Oklahoma,40,3359735.0,1438343.0,994536.0,25737.0
Pennsylvania,42,10333705.0,5385761.0,3214140.0,189869.0
South Carolina,45,3812275.0,1736075.0,1136479.0,40023.0
District of Columbia,11,673155.0,275427.0,157353.0,8029.0
Kansas,20,2339095.0,1147957.0,731678.0,28511.0
Missouri,29,4660435.0,2031823.0,1348313.0,49432.0
Vermont,50,556360.0,283986.0,186187.0,8835.0
Virginia,51,6556955.0,3509424.0,2157020.0,90436.0
Connecticut,09,3326635.0,1689462.0,1083206.0,47224.0
Iowa,19,2420445.0,1258370.0,857061.0,32510.0
Louisiana,22,3433110.0,1420282.0,1041033.0,26932.0
Ohio,39,9078595.0,4317041.0,2912782.0,110282.0
Michigan,26,7717610.0,3737661.0,2475149.0,99708.0
South Dakota,46,785375.0,373961.0,265903.0,6960.0
Arkansas,05,2296340.0,989656.0,621708.0,22285.0
Delaware,10,800805.0,394951.0,236291.0,10834.0
Mississippi,28,2213315.0,859885.0,610460.0,16736.0
New Mexico,35,1843685.0,975654.0,655962.0,18530.0
North Dakota,38,587940.0,286317.0,216079.0,5393.0
Wyoming,56,464275.0,186092.0,139498.0,4910.0
Alaska,02,735675.0,286100.0,228333.0,8075.0
Maine,23,1128740.0,641125.0,423789.0,18739.0
Alabama,01,3531670.0,1459377.0,915654.0,32034.0
Idaho,16,1240315.0,563126.0,394528.0,10163.0
Montana,30,874115.0,402846.0,282968.0,8049.0
West Virginia,54,1460625.0,614417.0,459631.0,9691.0
