state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,,,,35136.0
Illinois,17,,,,63802.0
California,06,,,,190404.0
Arizona,04,,,,40122.0
Massachusetts,25,,,,44264.0
Wisconsin,55,,,,30043.0
Texas,48,,,,124715.0
Nebraska,31,,,,7729.0
Utah,49,,,,2117.0
Oregon,41,,,,17689.0
Florida,12,,,,132271.0
New York,36,,,,85676.0
Rhode Island,44,,,,3372.0
Georgia,13,,,,41120.0
New Hampshire,33,,,,6570.0
North Carolina,37,,,,53826.0
New Jersey,34,,,,41921.0
Colorado,08,,,,30249.0
Maryland,24,,,,26595.0
Nevada,32,,,,12990.0
Tennessee,47,,,,24902.0
Hawaii,15,,,,5306.0
Indiana,18,,,,46507.0
Kentucky,21,,,,18642.0
Minnesota,27,,,,20646.0
Oklahoma,40,,,,14633.0
Pennsylvania,42,,,,55160.0
South Carolina,45,,,,19377.0
District of Columbia,11,,,,2204.0
Kansas,20,,,,12932.0
Missouri,29,,,,31435.0
Vermont,50,,,,2937.0
Virginia,51,,,,36818.0
Connecticut,09,,,,21501.0
Iowa,19,,,,17966.0
Louisiana,22,,,,23289.0
Ohio,39,,,,56733.0
Michigan,26,,,,49802.0
South Dakota,46,,,,4069.0
Arkansas,05,,,,10903.0
Delaware,10,,,,3252.0
Mississippi,28,,,,15050.0
New Mexico,35,,,,12691.0
North Dakota,38,,,,3056.0
Wyoming,56,,,,3312.0
Alaska,02,,,,5212.0
Maine,23,,,,5320.0
Alabama,01,,,,22405.0
Idaho,16,,,,8196.0
Montana,30,,,,5709.0
West Virginia,54,,,,9532.0
