state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,1031400.0,555505.0,117398.0,33566.0
Illinois,17,1696575.0,781536.0,211528.0,44626.0
California,06,5666550.0,2717530.0,558977.0,155063.0
Arizona,04,1013375.0,500942.0,92666.0,29069.0
Massachusetts,25,1060900.0,461408.0,116315.0,22768.0
Wisconsin,55,795050.0,409614.0,78902.0,26110.0
Texas,48,3659550.0,1928227.0,478812.0,92226.0
Nebraska,31,288375.0,133002.0,43712.0,6409.0
Utah,49,401375.0,227616.0,45874.0,11967.0
Oregon,41,665325.0,331692.0,74927.0,17424.0
Florida,12,3396350.0,1656005.0,297584.0,59262.0
New York,36,2932775.0,1473614.0,329795.0,72865.0
Rhode Island,44,173225.0,67744.0,23408.0,3373.0
Georgia,13,1449800.0,766875.0,119878.0,43160.0
New Hampshire,33,217100.0,98524.0,29736.0,4996.0
North Carolina,37,1423475.0,800782.0,149906.0,45031.0
New Jersey,34,1232525.0,670153.0,123147.0,37116.0
Colorado,08,813400.0,440576.0,125078.0,19248.0
Maryland,24,884650.0,422218.0,82743.0,23844.0
Nevada,32,368800.0,205892.0,33923.0,12696.0
Tennessee,47,998875.0,438426.0,169166.0,22453.0
Hawaii,15,227400.0,103398.0,25868.0,6354.0
Indiana,18,931500.0,495746.0,111233.0,23022.0
Kentucky,21,650150.0,337738.0,64890.0,15030.0
Minnesota,27,837550.0,402715.0,114255.0,28223.0
Oklahoma,40,594925.0,356891.0,78459.0,16454.0
Pennsylvania,42,1976925.0,862021.0,223489.0,49083.0
South Carolina,45,560150.0,361557.0,74459.0,22964.0
District of Columbia,11,148525.0,61737.0,18710.0,2591.0
Kansas,20,413350.0,180156.0,39753.0,10031.0
Missouri,29,835400.0,340708.0,100237.0,18092.0
Vermont,50,99750.0,50571.0,16491.0,2187.0
Virginia,51,1232350.0,687883.0,118612.0,54508.0
Connecticut,09,578600.0,349879.0,79511.0,16444.0
Iowa,19,417900.0,190689.0,58367.0,8717.0
Louisiana,22,648925.0,369486.0,73436.0,15661.0
Ohio,39,1553900.0,789605.0,163622.0,43844.0
Michigan,26,1362600.0,772944.0,190777.0,40251.0
South Dakota,46,130700.0,76523.0,29362.0,3646.0
Arkansas,05,453700.0,244867.0,56264.0,12793.0
Delaware,10,143775.0,82970.0,16397.0,5110.0
Mississippi,28,425000.0,211689.0,24455.0,8395.0
New Mexico,35,317900.0,204968.0,56314.0,9144.0
North Dakota,38,108050.0,70822.0,25359.0,3534.0
Wyoming,56,85750.0,47639.0,9321.0,2317.0
Alaska,02,193150.0,94889.0,24545.0,3619.0
Maine,23,212125.0,105665.0,33121.0,5791.0
Alabama,01,659400.0,298301.0,55331.0,15748.0
Idaho,16,221550.0,98287.0,21636.0,4822.0
Montana,30,141650.0,79584.0,24885.0,3991.0
West Virginia,54,305200.0,192580.0,67183.0,8127.0
