state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,4325160.0,2250118.0,1337435.0,66890.0
Illinois,17,7256585.0,3865951.0,2060967.0,106713.0
California,06,23117480.0,11929476.0,6228491.0,367579.0
Arizona,04,4153635.0,2125696.0,1220787.0,61260.0
Massachusetts,25,4117900.0,2316988.0,1275456.0,67100.0
Wisconsin,55,3348455.0,1829412.0,1065710.0,55789.0
Texas,48,15184925.0,7336199.0,3863243.0,216020.0
Nebraska,31,1146140.0,585025.0,347883.0,16008.0
Utah,49,1595720.0,813926.0,365762.0,24488.0
Oregon,41,2401575.0,1169185.0,687942.0,30664.0
Florida,12,12577115.0,5916809.0,3313207.0,164950.0
New York,36,11600475.0,5935139.0,3158458.0,189751.0
Rhode Island,44,645515.0,345689.0,218881.0,10387.0
Georgia,13,5724605.0,2465539.0,1280161.0,72172.0
New Hampshire,33,768055.0,412057.0,234147.0,8804.0
North Carolina,37,5775070.0,2983429.0,1684002.0,73892.0
New Jersey,34,4856725.0,2903068.0,1613922.0,93733.0
Colorado,08,3217170.0,1692343.0,991243.0,47840.0
Maryland,24,3531380.0,1842092.0,1007396.0,54230.0
Nevada,32,1607680.0,845896.0,486838.0,23510.0
Tennessee,47,3618130.0,1677569.0,917989.0,50043.0
Hawaii,15,938870.0,444099.0,262135.0,10141.0
Indiana,18,3519900.0,1678147.0,1103261.0,42404.0
Kentucky,21,2559795.0,1373108.0,761804.0,37309.0
Minnesota,27,3009780.0,1753301.0,1031750.0,49773.0
Oklahoma,40,2584315.0,1206550.0,688345.0,30403.0
Pennsylvania,42,7404805.0,4003172.0,2084919.0,113826.0
South Carolina,45,2827065.0,1387610.0,762621.0,39475.0
District of Columbia,11,501985.0,185928.0,93350.0,7100.0
Kansas,20,1670955.0,859214.0,481373.0,25758.0
Missouri,29,3303985.0,1550103.0,899208.0,41237.0
Vermont,50,409540.0,206956.0,114662.0,5762.0
Virginia,51,4829535.0,2620816.0,1428643.0,84012.0
Connecticut,09,2322415.0,1244384.0,713132.0,35386.0
Iowa,19,1773355.0,962503.0,603095.0,27335.0
Louisiana,22,2705530.0,1195911.0,739320.0,32066.0
Ohio,39,6797795.0,3354361.0,1939120.0,102772.0
Michigan,26,5813980.0,2801025.0,1661102.0,78888.0
South Dakota,46,604605.0,304480.0,194684.0,8643.0
Arkansas,05,1744560.0,772457.0,410003.0,20956.0
Delaware,10,585465.0,295396.0,155441.0,9184.0
Mississippi,28,1629955.0,724564.0,439203.0,18950.0
New Mexico,35,1428785.0,787206.0,486883.0,20098.0
North Dakota,38,463590.0,244790.0,153845.0,7191.0
Wyoming,56,366465.0,156638.0,104805.0,3827.0
Alaska,02,572905.0,247097.0,161504.0,3969.0
Maine,23,823870.0,455583.0,260703.0,12614.0
Alabama,01,2722700.0,1134739.0,643450.0,26885.0
Idaho,16,942735.0,454535.0,289287.0,12002.0
Montana,30,644705.0,318968.0,195804.0,8175.0
West Virginia,54,1129335.0,530858.0,334096.0,13811.0
