state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,4693200.0,2358001.0,1443400.0,70565.0
Illinois,17,7975455.0,4108995.0,2184228.0,111421.0
California,06,24873840.0,12625303.0,6637438.0,351209.0
Arizona,04,4518235.0,2235527.0,1298327.0,58912.0
Massachusetts,25,4461100.0,2458457.0,1377011.0,71512.0
Wisconsin,55,3449245.0,1938854.0,1144235.0,56376.0
Texas,48,16771515.0,7834308.0,4339888.0,271028.0
Nebraska,31,1224190.0,627449.0,384525.0,19190.0
Utah,49,1712840.0,849980.0,380048.0,23873.0
Oregon,41,2524155.0,1242974.0,739353.0,35202.0
Florida,12,13580965.0,6230063.0,3586874.0,168103.0
New York,36,12458595.0,6285658.0,3714514.0,245721.0
Rhode Island,44,681825.0,360199.0,235663.0,10945.0
Georgia,13,6181185.0,2659950.0,1359623.0,74934.0
New Hampshire,33,828725.0,509351.0,252302.0,20919.0
North Carolina,37,6520570.0,3120714.0,1805265.0,74084.0
New Jersey,34,5450855.0,3103304.0,1796703.0,99489.0
Colorado,08,3517390.0,1792685.0,1051000.0,51519.0
Maryland,24,3769640.0,1967910.0,1115176.0,61245.0
Nevada,32,1762150.0,883760.0,514603.0,22167.0
Tennessee,47,4086740.0,1789034.0,999097.0,53294.0
Hawaii,15,1005040.0,461922.0,284689.0,10361.0
Indiana,18,3616140.0,1771372.0,1174624.0,43612.0
Kentucky,21,2683265.0,1430282.0,827294.0,38254.0
Minnesota,27,3322280.0,1839310.0,1120327.0,55455.0
Oklahoma,40,2776475.0,1268778.0,753454.0,32972.0
Pennsylvania,42,7898745.0,4283487.0,2255292.0,123993.0
South Carolina,45,3016265.0,1458179.0,814682.0,39066.0
District of Columbia,11,542795.0,202602.0,103882.0,8801.0
Kansas,20,1877275.0,928566.0,519347.0,28099.0
Missouri,29,3750155.0,1645775.0,997513.0,50120.0
Vermont,50,439750.0,216254.0,124263.0,6412.0
Virginia,51,5071805.0,2796842.0,1533764.0,91083.0
Connecticut,09,2560585.0,1307704.0,765639.0,37357.0
Iowa,19,1915125.0,1009116.0,636810.0,28965.0
Louisiana,22,2889690.0,1259048.0,805242.0,36388.0
Ohio,39,7260405.0,3544121.0,2066170.0,103728.0
Michigan,26,5973350.0,2978177.0,1784990.0,87492.0
South Dakota,46,643385.0,318660.0,207448.0,8334.0
Arkansas,05,1838220.0,822604.0,449549.0,22557.0
Delaware,10,629885.0,318248.0,167682.0,9775.0
Mississippi,28,1806235.0,748540.0,469781.0,19897.0
New Mexico,35,1506255.0,828199.0,519339.0,21478.0
North Dakota,38,490330.0,256513.0,164684.0,7710.0
Wyoming,56,394525.0,161277.0,109195.0,3895.0
Alaska,02,629315.0,252586.0,167561.0,3702.0
Maine,23,882840.0,483563.0,283385.0,13729.0
Alabama,01,2872410.0,1211424.0,691082.0,28865.0
Idaho,16,1017485.0,477729.0,307549.0,12527.0
Montana,30,703075.0,340388.0,215389.0,10018.0
West Virginia,54,1171365.0,557107.0,367190.0,15123.0
