state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,960800.0,420728.0,76144.0,26630.0
Illinois,17,1548950.0,590212.0,140394.0,30390.0
California,06,5340275.0,2053652.0,387563.0,140878.0
Arizona,04,837200.0,366018.0,64551.0,23517.0
Massachusetts,25,875825.0,376313.0,65761.0,17689.0
Wisconsin,55,685100.0,268091.0,48017.0,14943.0
Texas,48,3342350.0,1614648.0,301684.0,73415.0
Nebraska,31,238100.0,111248.0,23065.0,4492.0
Utah,49,374850.0,196507.0,25817.0,9602.0
Oregon,41,589200.0,263167.0,43942.0,13020.0
Florida,12,3095350.0,1412466.0,158886.0,57258.0
New York,36,2401900.0,1245215.0,189791.0,64808.0
Rhode Island,44,151675.0,58097.0,14148.0,2598.0
Georgia,13,1309850.0,591385.0,64989.0,50893.0
New Hampshire,33,180525.0,81417.0,15542.0,3635.0
North Carolina,37,1250900.0,611853.0,87292.0,42706.0
New Jersey,34,1091400.0,501812.0,72212.0,25084.0
Colorado,08,726450.0,372266.0,82946.0,18208.0
Maryland,24,786300.0,322860.0,42228.0,16846.0
Nevada,32,338025.0,140934.0,22508.0,8789.0
Tennessee,47,838925.0,365235.0,101657.0,16589.0
Hawaii,15,210425.0,75820.0,17939.0,4258.0
Indiana,18,900175.0,413982.0,84719.0,23448.0
Kentucky,21,557975.0,279715.0,30633.0,13736.0
Minnesota,27,689450.0,287195.0,72622.0,15558.0
Oklahoma,40,530675.0,284799.0,41814.0,12397.0
Pennsylvania,42,1636675.0,657711.0,141304.0,36563.0
South Carolina,45,519600.0,267262.0,48157.0,18577.0
District of Columbia,11,97600.0,51399.0,13293.0,2109.0
Kansas,20,348175.0,132153.0,25349.0,5758.0
Missouri,29,665300.0,262230.0,76467.0,14860.0
Vermont,50,92925.0,43994.0,10349.0,1976.0
Virginia,51,1172375.0,497055.0,72628.0,38276.0
Connecticut,09,515675.0,291257.0,45190.0,16160.0
Iowa,19,361575.0,162795.0,32547.0,7575.0
Louisiana,22,602025.0,301874.0,43189.0,12869.0
Ohio,39,1406950.0,627390.0,80329.0,33706.0
Michigan,26,1289025.0,611090.0,119962.0,36954.0
South Dakota,46,117725.0,64012.0,18753.0,3101.0
Arkansas,05,394775.0,196815.0,37055.0,13422.0
Delaware,10,129250.0,56646.0,11724.0,3707.0
Mississippi,28,372050.0,165668.0,16134.0,9777.0
New Mexico,35,270725.0,171579.0,35823.0,10284.0
North Dakota,38,86750.0,58131.0,15742.0,2693.0
Wyoming,56,71725.0,36398.0,4900.0,1897.0
Alaska,02,162925.0,81200.0,16815.0,4545.0
Maine,23,195925.0,83464.0,20096.0,4421.0
Alabama,01,569000.0,223854.0,30933.0,17738.0
Idaho,16,184025.0,78484.0,14627.0,4256.0
Montana,30,119500.0,63481.0,14245.0,3122.0
West Virginia,54,278400.0,167660.0,42821.0,8262.0
