state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,5671220.0,2862032.0,1860506.0,76666.0
Illinois,17,9622455.0,4951552.0,2858827.0,142676.0
California,06,29738690.0,15451699.0,8553174.0,391650.0
Arizona,04,5292185.0,2579710.0,1618978.0,56417.0
Massachusetts,25,5494910.0,3065443.0,1803735.0,89766.0
Wisconsin,55,4293175.0,2322388.0,1509913.0,66817.0
Texas,48,19772975.0,9522257.0,5867492.0,292239.0
Nebraska,31,1460980.0,741364.0,485529.0,21399.0
Utah,49,2004360.0,1061662.0,547046.0,29635.0
Oregon,41,3032835.0,1512819.0,956243.0,42152.0
Florida,12,16698515.0,7553441.0,4652671.0,220399.0
New York,36,14895945.0,7743155.0,5035736.0,239447.0
Rhode Island,44,829375.0,443001.0,311996.0,12299.0
Georgia,13,7496745.0,3250068.0,1737965.0,114659.0
New Hampshire,33,1025105.0,724874.0,346316.0,27959.0
North Carolina,37,7539050.0,3593888.0,2291342.0,90428.0
New Jersey,34,6619975.0,3797352.0,2391528.0,112820.0
Colorado,08,4181590.0,2231953.0,1333034.0,63731.0
Maryland,24,4614670.0,2386663.0,1498232.0,73516.0
Nevada,32,2033580.0,1050539.0,666537.0,29280.0
Tennessee,47,4671560.0,2077688.0,1247930.0,52064.0
Hawaii,15,1180220.0,524641.0,363486.0,13327.0
Indiana,18,4620230.0,2105438.0,1411286.0,53452.0
Kentucky,21,3286165.0,1625639.0,1077734.0,37185.0
Minnesota,27,3890670.0,2237959.0,1483979.0,62388.0
Oklahoma,40,3192145.0,1414279.0,951258.0,31261.0
Pennsylvania,42,9681485.0,5129217.0,2982784.0,144094.0
South Carolina,45,3617505.0,1689445.0,1067882.0,52256.0
District of Columbia,11,617115.0,260750.0,144190.0,7742.0
Kansas,20,2151245.0,1102988.0,674861.0,28887.0
Missouri,29,4270705.0,1961526.0,1287458.0,54468.0
Vermont,50,528620.0,268952.0,173413.0,9302.0
Virginia,51,6375745.0,3360106.0,1998026.0,84656.0
Connecticut,09,3097585.0,1603712.0,1020173.0,49356.0
Iowa,19,2294175.0,1208779.0,804321.0,31747.0
Louisiana,22,3371870.0,1392126.0,985901.0,30162.0
Ohio,39,8626275.0,4184700.0,2707455.0,115895.0
Michigan,26,7416310.0,3565157.0,2324765.0,97529.0
South Dakota,46,754055.0,365410.0,252713.0,7829.0
Arkansas,05,2228060.0,952900.0,576509.0,22724.0
Delaware,10,749635.0,377146.0,215263.0,9831.0
Mississippi,28,2104535.0,835329.0,576869.0,17776.0
New Mexico,35,1771705.0,944676.0,624260.0,20018.0
North Dakota,38,559860.0,280650.0,206741.0,6200.0
Wyoming,56,453025.0,181974.0,134166.0,3700.0
Alaska,02,717325.0,282684.0,222407.0,9046.0
Maine,23,1065300.0,607695.0,398430.0,26116.0
Alabama,01,3358930.0,1407463.0,844353.0,32914.0
Idaho,16,1199895.0,556253.0,382381.0,13740.0
Montana,30,831695.0,391890.0,268087.0,9518.0
West Virginia,54,1441365.0,603993.0,436584.0,11212.0
