state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,2628620.0,1276221.0,711273.0,55977.0
Illinois,17,4334465.0,2204820.0,984808.0,80655.0
California,06,13609110.0,6868469.0,3124031.0,251504.0
Arizona,04,2598435.0,1325003.0,658220.0,52476.0
Massachusetts,25,2476070.0,1379021.0,605400.0,54321.0
Wisconsin,55,1895165.0,1059657.0,583220.0,42401.0
Texas,48,9164325.0,4098216.0,2235145.0,188300.0
Nebraska,31,709110.0,344129.0,185032.0,13272.0
Utah,49,990800.0,456278.0,206656.0,19168.0
Oregon,41,1405845.0,690687.0,397904.0,24302.0
Florida,12,7524815.0,3416396.0,1902438.0,106303.0
New York,36,6849315.0,3155309.0,1604606.0,129919.0
Rhode Island,44,371455.0,215497.0,85952.0,9377.0
Georgia,13,3379335.0,1337534.0,841985.0,34177.0
New Hampshire,33,482575.0,261912.0,109525.0,8375.0
North Carolina,37,3529525.0,1706016.0,936887.0,56531.0
New Jersey,34,2938890.0,1661209.0,829628.0,65709.0
Colorado,08,2008930.0,991979.0,526521.0,29383.0
Maryland,24,2093170.0,1025554.0,568160.0,44105.0
Nevada,32,1018580.0,493295.0,261159.0,18675.0
Tennessee,47,2256060.0,990140.0,523776.0,40442.0
Hawaii,15,591220.0,264868.0,159646.0,8984.0
Indiana,18,2191530.0,1079060.0,652106.0,34798.0
Kentucky,21,1538415.0,789697.0,397436.0,31075.0
Minnesota,27,1952000.0,1043647.0,523861.0,42969.0
Oklahoma,40,1731720.0,761033.0,435582.0,29568.0
Pennsylvania,42,4439935.0,2174827.0,988025.0,86723.0
South Carolina,45,1579375.0,800539.0,425519.0,29580.0
District of Columbia,11,337095.0,92623.0,45362.0,5099.0
Kansas,20,1085815.0,475698.0,237853.0,17467.0
Missouri,29,2029675.0,945451.0,493114.0,41541.0
Vermont,50,253300.0,114893.0,60708.0,4006.0
Virginia,51,2825165.0,1503158.0,823381.0,59952.0
Connecticut,09,1421045.0,790039.0,318025.0,23909.0
Iowa,19,1068655.0,582004.0,219494.0,21006.0
Louisiana,22,1576670.0,740587.0,418275.0,28701.0
Ohio,39,3972035.0,1874115.0,1021509.0,72136.0
Michigan,26,3290960.0,1644210.0,930381.0,55595.0
South Dakota,46,391440.0,198905.0,105267.0,6404.0
Arkansas,05,1064920.0,464641.0,257367.0,17967.0
Delaware,10,359165.0,158871.0,89355.0,7327.0
Mississippi,28,1059665.0,463252.0,251916.0,20469.0
New Mexico,35,894645.0,502054.0,272879.0,15550.0
North Dakota,38,293900.0,158378.0,86601.0,6094.0
Wyoming,56,236065.0,104955.0,59185.0,3019.0
Alaska,02,421375.0,174588.0,106558.0,3876.0
Maine,23,503580.0,257677.0,128080.0,10949.0
Alabama,01,1556460.0,704173.0,383078.0,24388.0
Idaho,16,589435.0,282541.0,152239.0,10768.0
Montana,30,404125.0,205372.0,107265.0,7329.0
West Virginia,54,680665.0,345274.0,219837.0,10366.0
