state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,2657880.0,1411252.0,788319.0,59036.0
Illinois,17,4378835.0,2398497.0,1153941.0,95036.0
California,06,13885120.0,7318100.0,3406971.0,242771.0
Arizona,04,2623735.0,1416598.0,738410.0,52280.0
Massachusetts,25,2497130.0,1493343.0,695094.0,56508.0
Wisconsin,55,1924865.0,1150440.0,639644.0,43428.0
Texas,48,9250505.0,4406573.0,2392254.0,214144.0
Nebraska,31,712720.0,371498.0,203997.0,13871.0
Utah,49,993140.0,483105.0,216903.0,20744.0
Oregon,41,1420125.0,760168.0,431930.0,25090.0
Florida,12,7771315.0,3718074.0,2055838.0,122410.0
New York,36,7010045.0,3569927.0,1752004.0,151537.0
Rhode Island,44,387365.0,234708.0,93178.0,8174.0
Georgia,13,3437635.0,1411942.0,904207.0,45624.0
New Hampshire,33,496675.0,282343.0,120116.0,8668.0
North Carolina,37,3624905.0,1838635.0,1007844.0,50910.0
New Jersey,34,3070400.0,1775631.0,898336.0,67911.0
Colorado,08,2019460.0,1047703.0,571975.0,30650.0
Maryland,24,2116560.0,1109083.0,628959.0,43948.0
Nevada,32,1033680.0,539447.0,294908.0,20110.0
Tennessee,47,2319910.0,1058354.0,573256.0,37799.0
Hawaii,15,598100.0,280866.0,174927.0,9049.0
Indiana,18,2206230.0,1152396.0,716718.0,37786.0
Kentucky,21,1555915.0,867007.0,443361.0,33861.0
Minnesota,27,1953700.0,1151692.0,592955.0,42289.0
Oklahoma,40,1741270.0,818496.0,465461.0,25941.0
Pennsylvania,42,4641045.0,2289199.0,1043146.0,71465.0
South Carolina,45,1642615.0,873292.0,499288.0,37671.0
District of Columbia,11,337095.0,100571.0,51723.0,4580.0
Kansas,20,1091625.0,515054.0,261951.0,17429.0
Missouri,29,2032445.0,1027201.0,541587.0,36977.0
Vermont,50,261100.0,126974.0,67485.0,4384.0
Virginia,51,2881325.0,1591745.0,889474.0,49929.0
Connecticut,09,1434565.0,883688.0,340912.0,28223.0
Iowa,19,1106755.0,647648.0,304688.0,29315.0
Louisiana,22,1640860.0,805777.0,461597.0,28759.0
Ohio,39,4057505.0,2042646.0,1151455.0,77561.0
Michigan,26,3363430.0,1789580.0,1002567.0,58331.0
South Dakota,46,399640.0,213168.0,113754.0,6314.0
Arkansas,05,1088150.0,494761.0,277217.0,15969.0
Delaware,10,361765.0,172568.0,100543.0,7900.0
Mississippi,28,1067855.0,506410.0,278797.0,19879.0
New Mexico,35,901345.0,541044.0,303277.0,17467.0
North Dakota,38,299900.0,172717.0,91455.0,5343.0
Wyoming,56,236065.0,114824.0,68219.0,4120.0
Alaska,02,426715.0,182230.0,115635.0,4248.0
Maine,23,503580.0,287695.0,148712.0,13348.0
Alabama,01,1628350.0,732967.0,409937.0,24040.0
Idaho,16,594115.0,300640.0,174479.0,11146.0
Montana,30,411145.0,219236.0,122866.0,8125.0
West Virginia,54,723565.0,363952.0,230156.0,9765.0
