state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3034110.0,1515461.0,854645.0,62656.0
Illinois,17,5031335.0,2512334.0,1245707.0,95719.0
California,06,15725740.0,7600220.0,3541495.0,194328.0
Arizona,04,2909125.0,1496266.0,792205.0,52921.0
Massachusetts,25,2859820.0,1608665.0,776259.0,62186.0
Wisconsin,55,2210455.0,1199903.0,668194.0,40802.0
Texas,48,10660615.0,4893813.0,2598847.0,193081.0
Nebraska,31,786200.0,411300.0,226435.0,16610.0
Utah,49,1134110.0,529682.0,244148.0,22481.0
Oregon,41,1629635.0,785467.0,448006.0,23823.0
Florida,12,8595895.0,3963502.0,2179625.0,145410.0
New York,36,7894985.0,3892844.0,1899848.0,158585.0
Rhode Island,44,433095.0,252545.0,101364.0,8574.0
Georgia,13,3923755.0,1474110.0,936451.0,42373.0
New Hampshire,33,547455.0,306918.0,134741.0,9833.0
North Carolina,37,4121260.0,1950352.0,1071902.0,55226.0
New Jersey,34,3402540.0,1958556.0,998133.0,72811.0
Colorado,08,2298570.0,1133732.0,640244.0,38451.0
Maryland,24,2390890.0,1211872.0,688419.0,44967.0
Nevada,32,1161380.0,568912.0,316682.0,22049.0
Tennessee,47,2568860.0,1123145.0,607004.0,37837.0
Hawaii,15,667030.0,304606.0,188723.0,11146.0
Indiana,18,2516910.0,1212721.0,765301.0,40220.0
Kentucky,21,1765905.0,922079.0,467334.0,34243.0
Minnesota,27,2210960.0,1213677.0,646257.0,44388.0
Oklahoma,40,1915285.0,863480.0,486421.0,26214.0
Pennsylvania,42,5157695.0,2530355.0,1203908.0,100106.0
South Carolina,45,1890025.0,928283.0,531345.0,36988.0
District of Columbia,11,373225.0,108700.0,56459.0,5234.0
Kansas,20,1206795.0,548492.0,284796.0,19300.0
Missouri,29,2249725.0,1085613.0,581876.0,38020.0
Vermont,50,289750.0,135916.0,71639.0,5185.0
Virginia,51,3190155.0,1730680.0,985449.0,57278.0
Connecticut,09,1604885.0,948575.0,362671.0,30998.0
Iowa,19,1231655.0,680387.0,339509.0,32297.0
Louisiana,22,1824270.0,846690.0,487828.0,28794.0
Ohio,39,4589515.0,2161650.0,1242387.0,77234.0
Michigan,26,3826540.0,1880098.0,1050447.0,60359.0
South Dakota,46,440745.0,221398.0,119696.0,6400.0
Arkansas,05,1209300.0,514556.0,285811.0,13675.0
Delaware,10,419015.0,184777.0,108208.0,7643.0
Mississippi,28,1195775.0,538774.0,298373.0,19713.0
New Mexico,35,997385.0,563149.0,316298.0,17684.0
North Dakota,38,339590.0,178388.0,96489.0,5744.0
Wyoming,56,262995.0,116948.0,71215.0,3911.0
Alaska,02,462875.0,190712.0,122197.0,5211.0
Maine,23,581920.0,297824.0,157423.0,15438.0
Alabama,01,1816230.0,790864.0,452746.0,25376.0
Idaho,16,649425.0,315010.0,187365.0,11396.0
Montana,30,450635.0,230731.0,131017.0,8348.0
West Virginia,54,778825.0,379579.0,238717.0,10386.0
