state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,4114320.0,2142877.0,1235085.0,63057.0
Illinois,17,6883535.0,3671282.0,1945476.0,102279.0
California,06,21865730.0,11323197.0,5830902.0,381256.0
Arizona,04,3970345.0,2030110.0,1154039.0,59086.0
Massachusetts,25,3848770.0,2200864.0,1196939.0,62289.0
Wisconsin,55,2996415.0,1752800.0,1007687.0,56161.0
Texas,48,14660795.0,6969269.0,3577806.0,181735.0
Nebraska,31,1072470.0,553722.0,319276.0,14615.0
Utah,49,1500500.0,783522.0,349599.0,29228.0
Oregon,41,2205385.0,1120893.0,648511.0,30513.0
Florida,12,12219465.0,5677465.0,3160502.0,150122.0
New York,36,11109835.0,5654140.0,2846185.0,178555.0
Rhode Island,44,616065.0,326997.0,198769.0,10680.0
Georgia,13,5385975.0,2326415.0,1250189.0,72552.0
New Hampshire,33,743355.0,403769.0,219594.0,10228.0
North Carolina,37,5680940.0,2907005.0,1604103.0,79031.0
New Jersey,34,4794085.0,2774867.0,1491691.0,77007.0
Colorado,08,3060410.0,1591554.0,946188.0,44676.0
Maryland,24,3335590.0,1757711.0,943997.0,57140.0
Nevada,32,1548430.0,812950.0,458957.0,22591.0
Tennessee,47,3554800.0,1612374.0,862669.0,47993.0
Hawaii,15,890600.0,421727.0,250944.0,8751.0
Indiana,18,3328110.0,1624867.0,1060159.0,42027.0
Kentucky,21,2371375.0,1327254.0,707589.0,37605.0
Minnesota,27,2907150.0,1668646.0,960958.0,44832.0
Oklahoma,40,2530785.0,1172868.0,652623.0,30199.0
Pennsylvania,42,7164385.0,3842037.0,1954462.0,147640.0
South Carolina,45,2652225.0,1325671.0,718292.0,38867.0
District of Columbia,11,491635.0,168663.0,84545.0,5448.0
Kansas,20,1643765.0,829687.0,452500.0,25937.0
Missouri,29,3256125.0,1501509.0,836598.0,40532.0
Vermont,50,393330.0,196126.0,105283.0,5303.0
Virginia,51,4489825.0,2417271.0,1324177.0,60673.0
Connecticut,09,2211275.0,1178160.0,664680.0,32481.0
Iowa,19,1696035.0,921441.0,562423.0,25635.0
Louisiana,22,2550580.0,1156621.0,696039.0,29803.0
Ohio,39,6386995.0,3198989.0,1824671.0,100867.0
Michigan,26,5249380.0,2672984.0,1561981.0,75024.0
South Dakota,46,581525.0,294506.0,185598.0,8172.0
Arkansas,05,1662850.0,747412.0,388657.0,19925.0
Delaware,10,555005.0,278731.0,146193.0,7996.0
Mississippi,28,1614655.0,703555.0,413621.0,17208.0
New Mexico,35,1337435.0,757700.0,462221.0,18721.0
North Dakota,38,437720.0,234208.0,144728.0,5722.0
Wyoming,56,353975.0,147098.0,96104.0,3230.0
Alaska,02,570465.0,242733.0,156698.0,4707.0
Maine,23,791220.0,435884.0,247671.0,14113.0
Alabama,01,2535880.0,1098597.0,623385.0,26439.0
Idaho,16,910095.0,439001.0,274190.0,12648.0
Montana,30,632625.0,310443.0,186055.0,7701.0
West Virginia,54,1067635.0,516309.0,327909.0,12887.0
