state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3586880.0,1968308.0,1114184.0,59936.0
Illinois,17,5909425.0,3307733.0,1797959.0,107637.0
California,06,18875980.0,10070870.0,5102480.0,392009.0
Arizona,04,3461245.0,1835039.0,1049219.0,48184.0
Massachusetts,25,3321910.0,2008501.0,1069066.0,58904.0
Wisconsin,55,2614965.0,1570598.0,908332.0,50598.0
Texas,48,12613635.0,6390503.0,3191523.0,169542.0
Nebraska,31,941420.0,515361.0,295006.0,16083.0
Utah,49,1321750.0,696212.0,306453.0,18418.0
Oregon,41,1934665.0,1019809.0,589589.0,28092.0
Florida,12,10691345.0,5109346.0,2859122.0,153563.0
New York,36,9586045.0,5082402.0,2469786.0,154212.0
Rhode Island,44,513495.0,310605.0,167542.0,11541.0
Georgia,13,4553155.0,2058969.0,1171886.0,70124.0
New Hampshire,33,651805.0,380950.0,190473.0,10336.0
North Carolina,37,4932810.0,2649588.0,1460412.0,83368.0
New Jersey,34,4147575.0,2510167.0,1307969.0,74649.0
Colorado,08,2684110.0,1428551.0,878386.0,48992.0
Maryland,24,2866250.0,1567725.0,852814.0,46984.0
Nevada,32,1348650.0,742578.0,417067.0,21591.0
Tennessee,47,3145950.0,1452601.0,768098.0,39909.0
Hawaii,15,766730.0,390305.0,232428.0,10853.0
Indiana,18,2964250.0,1489440.0,969665.0,39601.0
Kentucky,21,2072685.0,1220786.0,630399.0,37873.0
Minnesota,27,2551740.0,1534133.0,869465.0,43360.0
Oklahoma,40,2239195.0,1081578.0,586559.0,27323.0
Pennsylvania,42,6257455.0,3209843.0,1639030.0,66451.0
South Carolina,45,2235235.0,1199352.0,656563.0,30873.0
District of Columbia,11,445625.0,150379.0,74461.0,5115.0
Kansas,20,1450815.0,742985.0,393220.0,24528.0
Missouri,29,2849985.0,1387811.0,751322.0,39638.0
Vermont,50,342960.0,179725.0,94166.0,5469.0
Virginia,51,3820055.0,2204874.0,1223887.0,58341.0
Connecticut,09,1899395.0,1079370.0,603624.0,30843.0
Iowa,19,1482225.0,846801.0,513482.0,25687.0
Louisiana,22,2164470.0,1072631.0,628583.0,29168.0
Ohio,39,5540795.0,2866528.0,1650203.0,89672.0
Michigan,26,4543010.0,2442742.0,1392828.0,82529.0
South Dakota,46,520635.0,268972.0,165224.0,7082.0
Arkansas,05,1466950.0,677806.0,348589.0,16570.0
Delaware,10,486095.0,251478.0,133398.0,7894.0
Mississippi,28,1418475.0,655574.0,368968.0,14032.0
New Mexico,35,1183825.0,699102.0,425109.0,20804.0
North Dakota,38,390610.0,220711.0,129480.0,5546.0
Wyoming,56,314015.0,134800.0,85556.0,1279.0
Alaska,02,520685.0,230614.0,146903.0,5493.0
Maine,23,679570.0,398960.0,220075.0,10368.0
Alabama,01,2177880.0,972986.0,569127.0,24693.0
Idaho,16,785375.0,400267.0,250274.0,12968.0
Montana,30,551325.0,284626.0,170526.0,6974.0
West Virginia,54,939515.0,474100.0,286517.0,11260.0
