state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3897910.0,1982908.0,1125114.0,57613.0
Illinois,17,6373315.0,3340960.0,1814376.0,102520.0
California,06,19953070.0,10279020.0,5203432.0,380370.0
Arizona,04,3584605.0,1851810.0,1059558.0,45042.0
Massachusetts,25,3490490.0,2026414.0,1084737.0,61802.0
Wisconsin,55,2875615.0,1584076.0,913579.0,49912.0
Texas,48,13186115.0,6467491.0,3228903.0,169185.0
Nebraska,31,1004540.0,519877.0,297906.0,15352.0
Utah,49,1386490.0,709295.0,311028.0,17887.0
Oregon,41,2092775.0,1032205.0,600466.0,27795.0
Florida,12,11287195.0,5152128.0,2885760.0,150404.0
New York,36,9982845.0,5195034.0,2531467.0,160490.0
Rhode Island,44,561005.0,314642.0,175119.0,11886.0
Georgia,13,4820525.0,2059451.0,1172125.0,67261.0
New Hampshire,33,669085.0,385013.0,194726.0,10574.0
North Carolina,37,4977220.0,2670792.0,1469139.0,75425.0
New Jersey,34,4217315.0,2514665.0,1310353.0,65951.0
Colorado,08,2789800.0,1451398.0,889795.0,51727.0
Maryland,24,3030330.0,1594230.0,864158.0,46254.0
Nevada,32,1389160.0,746550.0,418727.0,21471.0
Tennessee,47,3154800.0,1461295.0,774373.0,40768.0
Hawaii,15,804790.0,396262.0,235147.0,10800.0
Indiana,18,3132390.0,1495417.0,974543.0,39527.0
Kentucky,21,2214795.0,1231911.0,635620.0,38032.0
Minnesota,27,2657880.0,1542418.0,874480.0,43932.0
Oklahoma,40,2289845.0,1086326.0,590024.0,27762.0
Pennsylvania,42,6337155.0,3481464.0,1782548.0,115738.0
South Carolina,45,2342995.0,1209308.0,659949.0,31570.0
District of Columbia,11,460215.0,152058.0,74927.0,4991.0
Kansas,20,1462325.0,747131.0,397845.0,24554.0
Missouri,29,2872965.0,1398975.0,758154.0,40707.0
Vermont,50,353420.0,183362.0,96754.0,5611.0
Virginia,51,4121315.0,2223428.0,1233239.0,57494.0
Connecticut,09,1975855.0,1093483.0,608492.0,30939.0
Iowa,19,1539355.0,852108.0,517307.0,25535.0
Louisiana,22,2296150.0,1076810.0,631472.0,28757.0
Ohio,39,5828105.0,2903017.0,1667152.0,90980.0
Michigan,26,5015690.0,2463672.0,1404164.0,75891.0
South Dakota,46,534435.0,269800.0,165441.0,7016.0
Arkansas,05,1535620.0,680549.0,349951.0,16479.0
Delaware,10,508195.0,252231.0,133611.0,7247.0
Mississippi,28,1441325.0,656843.0,370096.0,14060.0
New Mexico,35,1253435.0,701349.0,426426.0,18730.0
North Dakota,38,410240.0,220775.0,129550.0,5557.0
Wyoming,56,324875.0,142012.0,92303.0,3029.0
Alaska,02,529765.0,231342.0,147214.0,5273.0
Maine,23,713860.0,401820.0,221699.0,10226.0
Alabama,01,2275030.0,994253.0,579598.0,25307.0
Idaho,16,821195.0,403821.0,253930.0,12979.0
Montana,30,556965.0,284822.0,170551.0,6568.0
West Virginia,54,992755.0,477015.0,288979.0,11387.0
