state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,696175.0,265507.0,45237.0,17948.0
Illinois,17,1011225.0,414362.0,104533.0,25465.0
California,06,3548575.0,1195969.0,260838.0,92018.0
Arizona,04,571725.0,235331.0,30892.0,17846.0
Massachusetts,25,669325.0,277612.0,41053.0,16399.0
Wisconsin,55,437900.0,188144.0,23641.0,10892.0
Texas,48,2105600.0,1222952.0,179801.0,70361.0
Nebraska,31,211500.0,89054.0,13860.0,4179.0
Utah,49,268175.0,144056.0,15367.0,9711.0
Oregon,41,335075.0,192550.0,23866.0,16045.0
Florida,12,2069175.0,1068787.0,103173.0,77321.0
New York,36,1884325.0,884908.0,102187.0,60112.0
Rhode Island,44,108425.0,44164.0,9902.0,2073.0
Georgia,13,1011200.0,278151.0,28907.0,20252.0
New Hampshire,33,127225.0,64402.0,7120.0,2992.0
North Carolina,37,999650.0,346533.0,54012.0,27024.0
New Jersey,34,658800.0,354653.0,43879.0,25586.0
Colorado,08,531775.0,278639.0,49897.0,15123.0
Maryland,24,565125.0,225456.0,21794.0,14481.0
Nevada,32,211750.0,85391.0,16665.0,5884.0
Tennessee,47,657550.0,302260.0,48867.0,14365.0
Hawaii,15,154150.0,52635.0,11319.0,4353.0
Indiana,18,642425.0,283779.0,50862.0,20406.0
Kentucky,21,337450.0,201688.0,12911.0,11989.0
Minnesota,27,519600.0,209118.0,42116.0,12756.0
Oklahoma,40,424000.0,209687.0,30919.0,12036.0
Pennsylvania,42,1075350.0,464339.0,79526.0,28924.0
South Carolina,45,350550.0,155548.0,30243.0,15157.0
District of Columbia,11,68325.0,39747.0,10196.0,2882.0
Kansas,20,263175.0,101824.0,15602.0,5738.0
Missouri,29,528800.0,189793.0,45368.0,10639.0
Vermont,50,74000.0,34427.0,6114.0,2118.0
Virginia,51,852725.0,290146.0,35239.0,19470.0
Connecticut,09,328775.0,201664.0,23150.0,11161.0
Iowa,19,269000.0,130042.0,12629.0,6609.0
Louisiana,22,370175.0,221109.0,33967.0,16117.0
Ohio,39,968250.0,444812.0,27139.0,22885.0
Michigan,26,773750.0,417228.0,62780.0,36558.0
South Dakota,46,93675.0,51288.0,9777.0,1774.0
Arkansas,05,297800.0,118763.0,21734.0,14494.0
Delaware,10,91250.0,35679.0,6768.0,2307.0
Mississippi,28,233550.0,103946.0,9545.0,8433.0
New Mexico,35,204750.0,112450.0,23236.0,8559.0
North Dakota,38,68675.0,47616.0,8641.0,2447.0
Wyoming,56,58775.0,24788.0,3242.0,1656.0
Alaska,02,150450.0,55434.0,10802.0,4356.0
Maine,23,136875.0,62716.0,10018.0,2719.0
Alabama,01,444650.0,114319.0,16346.0,7523.0
Idaho,16,160075.0,53609.0,10165.0,4019.0
Montana,30,98500.0,47209.0,8671.0,1973.0
West Virginia,54,205475.0,128923.0,23723.0,7047.0
