state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3132270.0,1686163.0,954856.0,58966.0
Illinois,17,5167015.0,2812496.0,1508375.0,103731.0
California,06,16376020.0,8287692.0,4002159.0,214448.0
Arizona,04,3024585.0,1629972.0,913522.0,55772.0
Massachusetts,25,2891100.0,1751693.0,904685.0,60226.0
Wisconsin,55,2233235.0,1346547.0,753712.0,43283.0
Texas,48,10967665.0,5509231.0,2866512.0,210881.0
Nebraska,31,833730.0,444391.0,251322.0,15917.0
Utah,49,1144940.0,612437.0,266179.0,24981.0
Oregon,41,1642605.0,888090.0,508427.0,26874.0
Florida,12,9145275.0,4388959.0,2451940.0,173075.0
New York,36,8237955.0,4323082.0,2106643.0,146737.0
Rhode Island,44,463415.0,276994.0,117146.0,8813.0
Georgia,13,3981815.0,1689912.0,1044640.0,56869.0
New Hampshire,33,565165.0,336445.0,158168.0,11392.0
North Carolina,37,4267910.0,2233748.0,1253054.0,85506.0
New Jersey,34,3577765.0,2158901.0,1104854.0,77298.0
Colorado,08,2345060.0,1232096.0,720482.0,43751.0
Maryland,24,2430150.0,1335141.0,752735.0,45630.0
Nevada,32,1169770.0,640086.0,360316.0,22559.0
Tennessee,47,2718400.0,1260166.0,670717.0,41875.0
Hawaii,15,681200.0,333759.0,208017.0,12178.0
Indiana,18,2537330.0,1318159.0,854647.0,40095.0
Kentucky,21,1798045.0,1044344.0,535241.0,35519.0
Minnesota,27,2263220.0,1353203.0,734565.0,44532.0
Oklahoma,40,1981405.0,955816.0,517222.0,26094.0
Pennsylvania,42,5446125.0,2862957.0,1422010.0,135409.0
South Carolina,45,1935035.0,1042042.0,586073.0,34049.0
District of Columbia,11,388865.0,126422.0,65479.0,5869.0
Kansas,20,1257325.0,623934.0,329299.0,23805.0
Missouri,29,2415805.0,1205497.0,647356.0,37603.0
Vermont,50,292890.0,153973.0,80189.0,5771.0
Virginia,51,3291575.0,1913741.0,1088037.0,66502.0
Connecticut,09,1659085.0,952509.0,509812.0,30511.0
Iowa,19,1288785.0,751143.0,423373.0,29290.0
Louisiana,22,1890870.0,937967.0,550112.0,29510.0
Ohio,39,4748935.0,2441898.0,1426711.0,87935.0
Michigan,26,3925470.0,2056704.0,1160803.0,57787.0
South Dakota,46,457035.0,244353.0,138196.0,7462.0
Arkansas,05,1251620.0,586266.0,313372.0,17033.0
Delaware,10,422015.0,208306.0,120782.0,7603.0
Mississippi,28,1239205.0,593525.0,329254.0,18256.0
New Mexico,35,1035005.0,613331.0,353640.0,16955.0
North Dakota,38,344170.0,198656.0,113549.0,6527.0
Wyoming,56,270015.0,129287.0,81121.0,3846.0
Alaska,02,472395.0,205256.0,132532.0,5571.0
Maine,23,583690.0,351485.0,190539.0,13689.0
Alabama,01,1918560.0,854302.0,501344.0,27106.0
Idaho,16,671845.0,345005.0,212093.0,11055.0
Montana,30,481155.0,252446.0,150873.0,8186.0
West Virginia,54,823965.0,418889.0,261032.0,11953.0
