state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3106330.0,1555378.0,878520.0,62964.0
Illinois,17,5044435.0,2603710.0,1329918.0,102980.0
California,06,16057300.0,7738923.0,3614744.0,193794.0
Arizona,04,3000645.0,1529482.0,826020.0,54235.0
Massachusetts,25,2861490.0,1650762.0,811452.0,62530.0
Wisconsin,55,2215335.0,1240451.0,691938.0,41145.0
Texas,48,10885765.0,5100346.0,2691427.0,202045.0
Nebraska,31,816830.0,421931.0,240487.0,16882.0
Utah,49,1140260.0,562291.0,254461.0,21233.0
Oregon,41,1634415.0,806341.0,461440.0,24816.0
Florida,12,8877915.0,4076435.0,2243267.0,166386.0
New York,36,8007325.0,4010039.0,1954049.0,162157.0
Rhode Island,44,437405.0,258664.0,104330.0,8425.0
Georgia,13,3980645.0,1548497.0,979717.0,49346.0
New Hampshire,33,548625.0,315641.0,140893.0,10400.0
North Carolina,37,4132380.0,2014895.0,1129823.0,69359.0
New Jersey,34,3517135.0,2018387.0,1027702.0,73389.0
Colorado,08,2331020.0,1165790.0,665380.0,41169.0
Maryland,24,2405820.0,1245004.0,706296.0,44438.0
Nevada,32,1166260.0,585867.0,328394.0,22496.0
Tennessee,47,2668520.0,1161962.0,623522.0,38803.0
Hawaii,15,676520.0,314009.0,193632.0,11641.0
Indiana,18,2536330.0,1239957.0,792015.0,40240.0
Kentucky,21,1770615.0,953333.0,484809.0,34069.0
Minnesota,27,2234040.0,1249489.0,664825.0,44590.0
Oklahoma,40,1975455.0,891158.0,493020.0,26463.0
Pennsylvania,42,5193895.0,2548224.0,1211482.0,84202.0
South Carolina,45,1894535.0,950186.0,545192.0,37286.0
District of Columbia,11,385925.0,112244.0,58029.0,5479.0
Kansas,20,1251145.0,582831.0,303570.0,23459.0
Missouri,29,2383325.0,1110044.0,598136.0,36508.0
Vermont,50,289750.0,139766.0,73038.0,5416.0
Virginia,51,3221575.0,1776967.0,1016300.0,58784.0
Connecticut,09,1642625.0,984384.0,374997.0,31976.0
Iowa,19,1257345.0,699106.0,359687.0,33312.0
Louisiana,22,1834230.0,872278.0,505211.0,28694.0
Ohio,39,4614085.0,2232778.0,1287051.0,82275.0
Michigan,26,3847200.0,1936578.0,1082171.0,61128.0
South Dakota,46,449235.0,226056.0,125023.0,6376.0
Arkansas,05,1222370.0,541936.0,297193.0,16122.0
Delaware,10,419015.0,190252.0,111344.0,7564.0
Mississippi,28,1218895.0,539704.0,298916.0,16281.0
New Mexico,35,1024955.0,581690.0,326268.0,18517.0
North Dakota,38,343200.0,186005.0,100996.0,6046.0
Wyoming,56,270015.0,121792.0,75057.0,4646.0
Alaska,02,470325.0,193951.0,124170.0,5294.0
Maine,23,582520.0,320144.0,172270.0,13488.0
Alabama,01,1838400.0,816418.0,472325.0,26375.0
Idaho,16,669775.0,324180.0,193479.0,11431.0
Montana,30,465945.0,237009.0,136470.0,8310.0
West Virginia,54,778825.0,397640.0,246830.0,11052.0
