state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,,,,17267.0
Illinois,17,,,,26902.0
California,06,,,,90079.0
Arizona,04,,,,18065.0
Massachusetts,25,,,,16789.0
Wisconsin,55,,,,10880.0
Texas,48,,,,74131.0
Nebraska,31,,,,4601.0
Utah,49,,,,10096.0
Oregon,41,,,,15386.0
Florida,12,,,,76089.0
New York,36,,,,59872.0
Rhode Island,44,,,,2249.0
Georgia,13,,,,20250.0
New Hampshire,33,,,,3285.0
North Carolina,37,,,,28038.0
New Jersey,34,,,,27513.0
Colorado,08,,,,15367.0
Maryland,24,,,,14984.0
Nevada,32,,,,6321.0
Tennessee,47,,,,15264.0
Hawaii,15,,,,4395.0
Indiana,18,,,,21131.0
Kentucky,21,,,,12656.0
Minnesota,27,,,,12531.0
Oklahoma,40,,,,12982.0
Pennsylvania,42,,,,30867.0
South Carolina,45,,,,14686.0
District of Columbia,11,,,,3030.0
Kansas,20,,,,5968.0
Missouri,29,,,,10313.0
Vermont,50,,,,2154.0
Virginia,51,,,,18991.0
Connecticut,09,,,,11260.0
Iowa,19,,,,6856.0
Louisiana,22,,,,16802.0
Ohio,39,,,,22373.0
Michigan,26,,,,39240.0
South Dakota,46,,,,2082.0
Arkansas,05,,,,17892.0
Delaware,10,,,,2083.0
Mississippi,28,,,,8881.0
New Mexico,35,,,,8098.0
North Dakota,38,,,,2406.0
Wyoming,56,,,,1787.0
Alaska,02,,,,4369.0
Maine,23,,,,2522.0
Alabama,01,,,,7509.0
Idaho,16,,,,3892.0
Montana,30,,,,2109.0
West Virginia,54,,,,8020.0
