state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,2517210.0,1210794.0,664542.0,53397.0
Illinois,17,3925545.0,2110030.0,897827.0,80143.0
California,06,12776090.0,6661278.0,2992863.0,265023.0
Arizona,04,2392275.0,1277294.0,601274.0,53580.0
Massachusetts,25,2296020.0,1306343.0,557064.0,50086.0
Wisconsin,55,1863155.0,1001656.0,539106.0,38650.0
Texas,48,8709955.0,3850248.0,2098647.0,181084.0
Nebraska,31,654800.0,323340.0,168026.0,13030.0
Utah,49,911620.0,422402.0,196772.0,16677.0
Oregon,41,1335165.0,666187.0,374752.0,26330.0
Florida,12,7112075.0,3237174.0,1807459.0,94949.0
New York,36,6443525.0,2958184.0,1544883.0,112359.0
Rhode Island,44,351515.0,201965.0,81394.0,9181.0
Georgia,13,3155155.0,1287231.0,775586.0,30608.0
New Hampshire,33,454845.0,248242.0,103470.0,8178.0
North Carolina,37,3278075.0,1665521.0,904005.0,63203.0
New Jersey,34,2780910.0,1555002.0,779227.0,63752.0
Colorado,08,1847780.0,954066.0,499168.0,27679.0
Maryland,24,2044065.0,965135.0,534605.0,42073.0
Nevada,32,958450.0,468499.0,247311.0,18162.0
Tennessee,47,2043160.0,943375.0,487741.0,39929.0
Hawaii,15,557040.0,253718.0,147853.0,8489.0
Indiana,18,2083930.0,1036064.0,604583.0,42373.0
Kentucky,21,1435555.0,737443.0,369729.0,29627.0
Minnesota,27,1817920.0,993146.0,488337.0,41205.0
Oklahoma,40,1551080.0,720959.0,411725.0,30339.0
Pennsylvania,42,4280055.0,2027725.0,915065.0,74736.0
South Carolina,45,1489675.0,768635.0,377722.0,25214.0
District of Columbia,11,310065.0,87114.0,42850.0,4535.0
Kansas,20,1004065.0,451969.0,222809.0,16288.0
Missouri,29,1848525.0,893880.0,457221.0,39796.0
Vermont,50,230850.0,110313.0,58977.0,4030.0
Virginia,51,2762975.0,1431797.0,773361.0,59592.0
Connecticut,09,1309225.0,736848.0,311505.0,21335.0
Iowa,19,983345.0,557426.0,196691.0,18878.0
Louisiana,22,1482470.0,699188.0,389540.0,26690.0
Ohio,39,3686255.0,1794044.0,975219.0,71704.0
Michigan,26,3148950.0,1562225.0,879863.0,54200.0
South Dakota,46,357250.0,189979.0,97334.0,6421.0
Arkansas,05,964840.0,442371.0,242999.0,18995.0
Delaware,10,327635.0,149940.0,81275.0,6833.0
Mississippi,28,942435.0,438143.0,232494.0,20044.0
New Mexico,35,821845.0,483920.0,260535.0,16752.0
North Dakota,38,269610.0,150729.0,80709.0,5910.0
Wyoming,56,217215.0,103398.0,57093.0,3793.0
Alaska,02,399225.0,170586.0,102382.0,4243.0
Maine,23,465150.0,229251.0,108974.0,4155.0
Alabama,01,1469100.0,674810.0,346841.0,22904.0
Idaho,16,525115.0,270724.0,140583.0,10346.0
Montana,30,370485.0,194837.0,97027.0,6421.0
West Virginia,54,652465.0,322461.0,209451.0,9568.0
