state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,5999170.0,3023361.0,2007102.0,75802.0
Illinois,17,10246165.0,5203597.0,3097689.0,120372.0
California,06,32618010.0,16772771.0,9677332.0,469733.0
Arizona,04,5732985.0,2696688.0,1743376.0,55226.0
Massachusetts,25,5967370.0,3287256.0,1976458.0,88428.0
Wisconsin,55,4542195.0,2427720.0,1634027.0,60584.0
Texas,48,21453555.0,10080135.0,6408763.0,247603.0
Nebraska,31,1556360.0,776160.0,525203.0,21177.0
Utah,49,2166920.0,1136107.0,623611.0,29835.0
Oregon,41,3219255.0,1610356.0,1033215.0,40484.0
Florida,12,17807745.0,8008113.0,5051844.0,198529.0
New York,36,16098245.0,8184821.0,5459423.0,209401.0
Rhode Island,44,895785.0,467574.0,330605.0,12017.0
Georgia,13,8033225.0,3411530.0,1964775.0,100311.0
New Hampshire,33,1096375.0,788193.0,379776.0,23707.0
North Carolina,37,8309510.0,3762976.0,2542066.0,88700.0
New Jersey,34,7169475.0,4035544.0,2600534.0,99004.0
Colorado,08,4515250.0,2382398.0,1441796.0,64067.0
Maryland,24,4967520.0,2512904.0,1613116.0,58719.0
Nevada,32,2202110.0,1109751.0,721821.0,26822.0
Tennessee,47,5103860.0,2160931.0,1358755.0,44570.0
Hawaii,15,1269070.0,554619.0,394717.0,15152.0
Indiana,18,4775740.0,2209680.0,1509814.0,47630.0
Kentucky,21,3429305.0,1713280.0,1202995.0,39550.0
Minnesota,27,4194140.0,2344697.0,1584758.0,57136.0
Oklahoma,40,3385565.0,1447491.0,1013638.0,24368.0
Pennsylvania,42,10649235.0,5461018.0,3282010.0,133382.0
South Carolina,45,3914045.0,1753929.0,1164968.0,39252.0
District of Columbia,11,683975.0,281190.0,161202.0,7941.0
Kansas,20,2361115.0,1160023.0,752979.0,27088.0
Missouri,29,4715505.0,2068176.0,1383468.0,50479.0
Vermont,50,570360.0,284195.0,186455.0,7177.0
Virginia,51,6777945.0,3557209.0,2219194.0,90434.0
Connecticut,09,3395165.0,1717977.0,1104482.0,47019.0
Iowa,19,2481445.0,1274949.0,875533.0,30873.0
Louisiana,22,3513250.0,1430239.0,1062823.0,25857.0
Ohio,39,9214895.0,4364057.0,3008500.0,109666.0
Michigan,26,7872710.0,3802759.0,2539039.0,96128.0
South Dakota,46,802795.0,377436.0,270390.0,6214.0
Arkansas,05,2370830.0,999727.0,636000.0,20800.0
Delaware,10,818475.0,400065.0,242893.0,10813.0
Mississippi,28,2246015.0,860361.0,611057.0,13221.0
New Mexico,35,1882565.0,992527.0,667548.0,18345.0
North Dakota,38,590480.0,287805.0,221253.0,4987.0
Wyoming,56,468615.0,186241.0,139665.0,4893.0
Alaska,02,746705.0,288040.0,231393.0,7732.0
Maine,23,1144750.0,652021.0,432309.0,17643.0
Alabama,01,3664640.0,1476162.0,935377.0,30766.0
Idaho,16,1283065.0,567527.0,404583.0,9894.0
Montana,30,899445.0,406579.0,290611.0,7869.0
West Virginia,54,1522165.0,618208.0,471709.0,8970.0
