state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,4114320.0,2188808.0,1279534.0,63858.0
Illinois,17,6883535.0,3763201.0,1996988.0,103031.0
California,06,21865730.0,11574081.0,5983249.0,375263.0
Arizona,04,3970345.0,2072778.0,1182684.0,59378.0
Massachusetts,25,3848770.0,2251089.0,1227553.0,64490.0
Wisconsin,55,2996415.0,1794367.0,1039433.0,55149.0
Texas,48,14660795.0,7099537.0,3684436.0,190014.0
Nebraska,31,1072470.0,568784.0,328551.0,15183.0
Utah,49,1500500.0,783973.0,349967.0,19825.0
Oregon,41,2205385.0,1141447.0,665111.0,30276.0
Florida,12,12219465.0,5837452.0,3248263.0,154874.0
New York,36,11109835.0,5761882.0,2960695.0,183266.0
Rhode Island,44,616065.0,331853.0,205007.0,10214.0
Georgia,13,5385975.0,2401381.0,1267677.0,72009.0
New Hampshire,33,743355.0,408402.0,228288.0,9785.0
North Carolina,37,5680940.0,2952779.0,1653037.0,78139.0
New Jersey,34,4794085.0,2822580.0,1538648.0,80176.0
Colorado,08,3060410.0,1639579.0,966835.0,45531.0
Maryland,24,3335590.0,1791217.0,966962.0,51461.0
Nevada,32,1548430.0,828805.0,472434.0,22522.0
Tennessee,47,3554800.0,1647245.0,897034.0,49545.0
Hawaii,15,890600.0,422366.0,251645.0,7371.0
Indiana,18,3328110.0,1651837.0,1082231.0,41932.0
Kentucky,21,2371375.0,1347152.0,731464.0,36641.0
Minnesota,27,2907150.0,1703543.0,1001877.0,46535.0
Oklahoma,40,2530785.0,1192525.0,675816.0,30996.0
Pennsylvania,42,7164385.0,3917341.0,2007637.0,165083.0
South Carolina,45,2652225.0,1355018.0,738219.0,39026.0
District of Columbia,11,491635.0,175453.0,88137.0,6037.0
Kansas,20,1643765.0,846744.0,471050.0,25292.0
Missouri,29,3256125.0,1529606.0,868835.0,40997.0
Vermont,50,393330.0,199645.0,108611.0,5117.0
Virginia,51,4489825.0,2493161.0,1359316.0,67028.0
Connecticut,09,2211275.0,1202316.0,682603.0,33028.0
Iowa,19,1696035.0,942877.0,585741.0,26632.0
Louisiana,22,2550580.0,1177111.0,719571.0,31107.0
Ohio,39,6386995.0,3266675.0,1885553.0,101458.0
Michigan,26,5249380.0,2725322.0,1616040.0,76201.0
South Dakota,46,581525.0,300563.0,191284.0,8244.0
Arkansas,05,1662850.0,763783.0,403398.0,20629.0
Delaware,10,555005.0,285100.0,149897.0,8061.0
Mississippi,28,1614655.0,704342.0,414910.0,13933.0
New Mexico,35,1337435.0,778035.0,477055.0,19953.0
North Dakota,38,437720.0,236146.0,149705.0,5798.0
Wyoming,56,353975.0,147413.0,96398.0,3243.0
Alaska,02,570465.0,245355.0,160197.0,4152.0
Maine,23,791220.0,446546.0,254300.0,16442.0
Alabama,01,2537050.0,1108253.0,628500.0,26634.0
Idaho,16,910095.0,448334.0,282222.0,12634.0
Montana,30,632625.0,316057.0,192701.0,8000.0
West Virginia,54,1067635.0,524381.0,330678.0,13329.0
