state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,6293730.0,3136266.0,2106216.0,72820.0
Illinois,17,10494045.0,5378495.0,3275474.0,106473.0
California,06,33776490.0,17416579.0,10155836.0,494575.0
Arizona,04,5872195.0,2758177.0,1822140.0,53921.0
Massachusetts,25,6219300.0,3399207.0,2079975.0,83607.0
Wisconsin,55,4769385.0,2494539.0,1726422.0,59763.0
Texas,48,21882555.0,10302449.0,6631191.0,218188.0
Nebraska,31,1616190.0,797269.0,546107.0,15904.0
Utah,49,2179140.0,1163254.0,643497.0,27457.0
Oregon,41,3374405.0,1670343.0,1080273.0,38493.0
Florida,12,18488235.0,8254998.0,5255230.0,185440.0
New York,36,16288865.0,8475925.0,5714340.0,198897.0
Rhode Island,44,976915.0,492895.0,341923.0,10560.0
Georgia,13,8266105.0,3485265.0,2101212.0,71356.0
New Hampshire,33,1141155.0,796243.0,390915.0,15984.0
North Carolina,37,8375430.0,3853152.0,2634190.0,82566.0
New Jersey,34,7429225.0,4161478.0,2711069.0,92264.0
Colorado,08,4679750.0,2466259.0,1535815.0,60973.0
Maryland,24,5158660.0,2634324.0,1727654.0,68155.0
Nevada,32,2213800.0,1136154.0,755157.0,24463.0
Tennessee,47,5123710.0,2201920.0,1411566.0,42620.0
Hawaii,15,1301260.0,658218.0,440199.0,30225.0
Indiana,18,4962550.0,2256735.0,1552343.0,42223.0
Kentucky,21,3587075.0,1741879.0,1249544.0,40489.0
Minnesota,27,4376110.0,2412353.0,1656361.0,46945.0
Oklahoma,40,3516145.0,1472062.0,1052066.0,22681.0
Pennsylvania,42,10783625.0,5618596.0,3427409.0,125651.0
South Carolina,45,4040815.0,1788637.0,1225336.0,36471.0
District of Columbia,11,715305.0,297607.0,170538.0,8369.0
Kansas,20,2370335.0,1177349.0,782301.0,24164.0
Missouri,29,4735685.0,2122872.0,1435499.0,43253.0
Vermont,50,593200.0,302169.0,203358.0,7199.0
Virginia,51,7163475.0,3658158.0,2329656.0,89000.0
Connecticut,09,3500125.0,1776427.0,1159600.0,43276.0
Iowa,19,2538095.0,1301823.0,910781.0,27653.0
Louisiana,22,3543970.0,1445842.0,1102477.0,24506.0
Ohio,39,9465985.0,4451241.0,3157560.0,102036.0
Michigan,26,8244950.0,3892446.0,2642848.0,87691.0
South Dakota,46,816365.0,381723.0,278289.0,5827.0
Arkansas,05,2402760.0,1015859.0,658933.0,20109.0
Delaware,10,841985.0,411326.0,256292.0,10645.0
Mississippi,28,2256545.0,878231.0,636577.0,14352.0
New Mexico,35,1921825.0,1010627.0,685850.0,18091.0
North Dakota,38,598530.0,289719.0,226960.0,4514.0
Wyoming,56,469615.0,189818.0,144799.0,2657.0
Alaska,02,746805.0,291921.0,236706.0,3288.0
Maine,23,1170180.0,668321.0,451547.0,8663.0
Alabama,01,3761730.0,1494421.0,966251.0,28635.0
Idaho,16,1327455.0,576960.0,420663.0,8553.0
Montana,30,906965.0,412035.0,300344.0,7275.0
West Virginia,54,1581835.0,620371.0,481547.0,8539.0
