state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,4495070.0,2272698.0,1365670.0,68346.0
Illinois,17,7493325.0,3930026.0,2089452.0,107916.0
California,06,23660110.0,12120118.0,6348325.0,361646.0
Arizona,04,4304045.0,2157694.0,1242599.0,63074.0
Massachusetts,25,4270280.0,2362261.0,1307031.0,68521.0
Wisconsin,55,3355325.0,1850625.0,1079684.0,55569.0
Texas,48,16084645.0,7476870.0,3973093.0,251786.0
Nebraska,31,1152650.0,595579.0,361958.0,17502.0
Utah,49,1627020.0,814168.0,365896.0,21261.0
Oregon,41,2449855.0,1187225.0,703262.0,32486.0
Florida,12,13153105.0,6005354.0,3384591.0,166657.0
New York,36,11913695.0,6051597.0,3285602.0,203576.0
Rhode Island,44,652615.0,349215.0,221888.0,10163.0
Georgia,13,5777435.0,2515040.0,1301323.0,70478.0
New Hampshire,33,788755.0,414738.0,239872.0,8585.0
North Carolina,37,6053820.0,3026774.0,1724042.0,74897.0
New Jersey,34,5236605.0,2951563.0,1659604.0,85613.0
Colorado,08,3330360.0,1720668.0,1008589.0,49594.0
Maryland,24,3573500.0,1884069.0,1039090.0,57109.0
Nevada,32,1704450.0,853774.0,492187.0,23233.0
Tennessee,47,3804790.0,1711847.0,942765.0,51106.0
Hawaii,15,962590.0,450539.0,268481.0,10497.0
Indiana,18,3532620.0,1701299.0,1123914.0,42611.0
Kentucky,21,2572045.0,1386294.0,775208.0,37400.0
Minnesota,27,3203000.0,1774794.0,1060778.0,53041.0
Oklahoma,40,2677545.0,1224792.0,704689.0,30375.0
Pennsylvania,42,7659555.0,4071410.0,2128284.0,109535.0
South Carolina,45,2868095.0,1403522.0,774353.0,37281.0
District of Columbia,11,514945.0,193796.0,97469.0,8708.0
Kansas,20,1787305.0,873196.0,491016.0,25019.0
Missouri,29,3502935.0,1568169.0,924402.0,42163.0
Vermont,50,417840.0,209145.0,117656.0,6010.0
Virginia,51,4907455.0,2671921.0,1457374.0,83888.0
Connecticut,09,2426455.0,1262503.0,725544.0,36137.0
Iowa,19,1816015.0,970567.0,610099.0,27644.0
Louisiana,22,2719670.0,1219539.0,758829.0,34078.0
Ohio,39,6921325.0,3399897.0,1970300.0,101918.0
Michigan,26,5889820.0,2858070.0,1693046.0,82664.0
South Dakota,46,618745.0,308289.0,198087.0,8616.0
Arkansas,05,1763540.0,788277.0,419462.0,21542.0
Delaware,10,592965.0,302043.0,159773.0,9467.0
Mississippi,28,1698485.0,734671.0,450944.0,19043.0
New Mexico,35,1442775.0,797952.0,493018.0,20913.0
North Dakota,38,464690.0,246500.0,154549.0,7177.0
Wyoming,56,378565.0,156910.0,105052.0,3855.0
Alaska,02,601225.0,248711.0,163100.0,3991.0
Maine,23,826370.0,461705.0,264659.0,13975.0
Alabama,01,2796630.0,1155139.0,656899.0,26617.0
Idaho,16,948735.0,460710.0,294187.0,12282.0
Montana,30,677495.0,327448.0,205138.0,9699.0
West Virginia,54,1136405.0,537000.0,336742.0,13788.0
