state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,1437825.0,819728.0,247481.0,36081.0
Illinois,17,2481075.0,1294565.0,348826.0,61067.0
California,06,7963575.0,4222810.0,1081040.0,202925.0
Arizona,04,1393475.0,780057.0,207912.0,38691.0
Massachusetts,25,1499450.0,741746.0,218795.0,39662.0
Wisconsin,55,1080800.0,664353.0,190059.0,38475.0
Texas,48,5095175.0,2834361.0,1036384.0,134688.0
Nebraska,31,407500.0,179502.0,78835.0,7967.0
Utah,49,579700.0,307059.0,105704.0,19110.0
Oregon,41,840575.0,434561.0,152361.0,14555.0
Florida,12,4332100.0,2235645.0,962465.0,136471.0
New York,36,3870175.0,1907783.0,721554.0,82892.0
Rhode Island,44,211850.0,91809.0,40051.0,3566.0
Georgia,13,2017525.0,967179.0,279546.0,31628.0
New Hampshire,33,298175.0,135257.0,55696.0,5424.0
North Carolina,37,1985050.0,1075646.0,370032.0,48191.0
New Jersey,34,1773525.0,941794.0,305518.0,52572.0
Colorado,08,1204800.0,586187.0,254037.0,26131.0
Maryland,24,1188700.0,580112.0,197848.0,26306.0
Nevada,32,533800.0,308611.0,83485.0,12836.0
Tennessee,47,1331775.0,618010.0,279980.0,26161.0
Hawaii,15,310200.0,154828.0,53976.0,5585.0
Indiana,18,1360125.0,659495.0,213259.0,23240.0
Kentucky,21,882400.0,468357.0,165324.0,21820.0
Minnesota,27,1129850.0,595334.0,188872.0,21793.0
Oklahoma,40,815675.0,458056.0,178566.0,18523.0
Pennsylvania,42,2592850.0,1264215.0,399610.0,56762.0
South Carolina,45,826950.0,500005.0,140806.0,18640.0
District of Columbia,11,193800.0,80772.0,33167.0,2178.0
Kansas,20,581975.0,261332.0,86597.0,12445.0
Missouri,29,1116475.0,537256.0,172953.0,25899.0
Vermont,50,138025.0,68654.0,31208.0,2855.0
Virginia,51,1590575.0,971199.0,273106.0,40141.0
Connecticut,09,814525.0,450204.0,167894.0,17762.0
Iowa,19,590900.0,299032.0,104622.0,16457.0
Louisiana,22,894850.0,482025.0,217681.0,23529.0
Ohio,39,2293650.0,1162381.0,375675.0,51893.0
Michigan,26,1896800.0,1023114.0,425663.0,47350.0
South Dakota,46,182025.0,103076.0,45505.0,3868.0
Arkansas,05,629900.0,325562.0,118465.0,13710.0
Delaware,10,188075.0,108096.0,27742.0,3195.0
Mississippi,28,609025.0,296066.0,89697.0,15778.0
New Mexico,35,429950.0,272325.0,111954.0,11694.0
North Dakota,38,155375.0,94160.0,43276.0,3795.0
Wyoming,56,122000.0,65857.0,23032.0,3103.0
Alaska,02,271350.0,118189.0,48969.0,4776.0
Maine,23,299375.0,141778.0,49721.0,4859.0
Alabama,01,936200.0,448071.0,122019.0,20074.0
Idaho,16,320800.0,159796.0,43231.0,7810.0
Montana,30,194325.0,115415.0,41895.0,5023.0
West Virginia,54,387700.0,230596.0,120819.0,8515.0
