state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,1500225.0,898805.0,312815.0,30996.0
Illinois,17,2694700.0,1531557.0,431310.0,65188.0
California,06,8406525.0,4766592.0,1507829.0,195102.0
Arizona,04,1396475.0,892791.0,267967.0,38163.0
Massachusetts,25,1526150.0,879627.0,288309.0,40922.0
Wisconsin,55,1238725.0,748247.0,252667.0,30827.0
Texas,48,5113175.0,3059756.0,1249085.0,106240.0
Nebraska,31,427000.0,201138.0,91998.0,7691.0
Utah,49,605650.0,314844.0,118086.0,3195.0
Oregon,41,878600.0,487286.0,202959.0,14821.0
Florida,12,4699950.0,2498089.0,1180757.0,123862.0
New York,36,4018450.0,2138943.0,955337.0,91775.0
Rhode Island,44,234500.0,103283.0,48089.0,3782.0
Georgia,13,2131775.0,1040075.0,402578.0,35656.0
New Hampshire,33,321625.0,152041.0,66108.0,6018.0
North Carolina,37,2075375.0,1223476.0,509113.0,56964.0
New Jersey,34,1790200.0,1067242.0,407180.0,47383.0
Colorado,08,1230425.0,704742.0,314557.0,33875.0
Maryland,24,1247775.0,648414.0,253696.0,26002.0
Nevada,32,593275.0,340695.0,109852.0,12383.0
Tennessee,47,1404675.0,680454.0,314957.0,22833.0
Hawaii,15,320950.0,170911.0,69799.0,6669.0
Indiana,18,1447050.0,797872.0,313895.0,45387.0
Kentucky,21,911575.0,514681.0,202064.0,19273.0
Minnesota,27,1165050.0,681366.0,240414.0,25699.0
Oklahoma,40,816650.0,485563.0,206905.0,12862.0
Pennsylvania,42,2717400.0,1445138.0,498866.0,58875.0
South Carolina,45,939350.0,551943.0,190900.0,21051.0
District of Columbia,11,193900.0,88287.0,39973.0,2855.0
Kansas,20,581975.0,295950.0,106249.0,12215.0
Missouri,29,1138675.0,637707.0,244879.0,31764.0
Vermont,50,150375.0,78816.0,36957.0,3157.0
Virginia,51,1714800.0,1060294.0,368764.0,38966.0
Connecticut,09,916075.0,509165.0,218777.0,23349.0
Iowa,19,619000.0,367577.0,122291.0,18104.0
Louisiana,22,900725.0,531448.0,258404.0,21794.0
Ohio,39,2373775.0,1325650.0,496235.0,59820.0
Michigan,26,2146125.0,1136393.0,526520.0,45997.0
South Dakota,46,189250.0,113425.0,52337.0,4204.0
Arkansas,05,649225.0,345271.0,138254.0,9842.0
Delaware,10,189050.0,118666.0,35601.0,3571.0
Mississippi,28,614100.0,318006.0,119684.0,13265.0
New Mexico,35,454350.0,302820.0,139262.0,13250.0
North Dakota,38,163150.0,102414.0,49615.0,3438.0
Wyoming,56,127075.0,72339.0,27531.0,2953.0
Alaska,02,271550.0,130751.0,62474.0,5337.0
Maine,23,321850.0,174543.0,65928.0,7028.0
Alabama,01,1032175.0,494424.0,154341.0,19174.0
Idaho,16,334550.0,191063.0,67805.0,9256.0
Montana,30,207250.0,132847.0,51293.0,5748.0
West Virginia,54,441500.0,251627.0,144370.0,9062.0
