state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,2245010.0,1134837.0,582467.0,40672.0
Illinois,17,3575135.0,2004662.0,806078.0,69238.0
California,06,11587650.0,6141765.0,2609341.0,195368.0
Arizona,04,2148015.0,1220706.0,525426.0,46110.0
Massachusetts,25,2091730.0,1220455.0,496356.0,44201.0
Wisconsin,55,1588665.0,958333.0,500342.0,34279.0
Texas,48,7615175.0,3533100.0,1804118.0,127535.0
Nebraska,31,603210.0,309977.0,158802.0,14541.0
Utah,49,820950.0,391851.0,177863.0,11132.0
Oregon,41,1241415.0,632080.0,352906.0,24669.0
Florida,12,6313355.0,3163425.0,1760865.0,93910.0
New York,36,5757205.0,2691322.0,1430288.0,86182.0
Rhode Island,44,308415.0,183254.0,73919.0,8304.0
Georgia,13,2881145.0,1259837.0,742880.0,31656.0
New Hampshire,33,412275.0,233437.0,99875.0,8685.0
North Carolina,37,2985475.0,1574172.0,859255.0,57036.0
New Jersey,34,2508320.0,1423424.0,722507.0,53805.0
Colorado,08,1700660.0,901484.0,461947.0,24202.0
Maryland,24,1837445.0,884208.0,487671.0,34031.0
Nevada,32,867240.0,447761.0,225648.0,16555.0
Tennessee,47,1965740.0,878954.0,458159.0,34609.0
Hawaii,15,497760.0,248020.0,136943.0,8547.0
Indiana,18,1848620.0,1004776.0,568523.0,45786.0
Kentucky,21,1317325.0,696591.0,348731.0,28005.0
Minnesota,27,1599790.0,941537.0,455544.0,36735.0
Oklahoma,40,1399890.0,688342.0,393028.0,32772.0
Pennsylvania,42,3915545.0,1911844.0,833444.0,63574.0
South Carolina,45,1339205.0,737658.0,345618.0,25126.0
District of Columbia,11,284655.0,83668.0,40106.0,4582.0
Kansas,20,867585.0,430237.0,209331.0,14348.0
Missouri,29,1694635.0,807368.0,412856.0,27955.0
Vermont,50,206910.0,104583.0,54139.0,3631.0
Virginia,51,2536495.0,1349077.0,721028.0,54414.0
Connecticut,09,1198495.0,690663.0,301151.0,20562.0
Iowa,19,901745.0,534690.0,178637.0,16224.0
Louisiana,22,1331680.0,664121.0,374818.0,23208.0
Ohio,39,3301865.0,1686825.0,896436.0,65588.0
Michigan,26,2704700.0,1491316.0,842942.0,54967.0
South Dakota,46,329300.0,184028.0,93922.0,6509.0
Arkansas,05,892660.0,419502.0,227450.0,17263.0
Delaware,10,291815.0,144139.0,69293.0,5482.0
Mississippi,28,869955.0,413930.0,210798.0,18305.0
New Mexico,35,738705.0,467493.0,245357.0,15655.0
North Dakota,38,246570.0,147054.0,77942.0,5686.0
Wyoming,56,195855.0,99849.0,54368.0,3847.0
Alaska,02,342535.0,166735.0,97554.0,4229.0
Maine,23,416090.0,227707.0,108688.0,9187.0
Alabama,01,1402280.0,649745.0,313290.0,21984.0
Idaho,16,485195.0,256810.0,128072.0,9433.0
Montana,30,341645.0,188782.0,92720.0,6332.0
West Virginia,54,605255.0,317008.0,205102.0,9826.0
