state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3132270.0,1597377.0,901869.0,61473.0
Illinois,17,5167015.0,2754782.0,1461858.0,122334.0
California,06,16376020.0,8025538.0,3819191.0,209548.0
Arizona,04,3024585.0,1562876.0,858909.0,62981.0
Massachusetts,25,2891100.0,1717752.0,874031.0,68528.0
Wisconsin,55,2233235.0,1323842.0,737344.0,50069.0
Texas,48,10967665.0,5293079.0,2776633.0,204566.0
Nebraska,31,833730.0,428913.0,247438.0,18600.0
Utah,49,1144940.0,587893.0,261200.0,20756.0
Oregon,41,1642605.0,847034.0,486303.0,28025.0
Florida,12,9145275.0,4325176.0,2399551.0,188491.0
New York,36,8237955.0,4226184.0,2048700.0,178982.0
Rhode Island,44,463415.0,263449.0,108252.0,8162.0
Georgia,13,3980645.0,1608162.0,1008364.0,53327.0
New Hampshire,33,565165.0,327787.0,150592.0,11285.0
North Carolina,37,4267910.0,2181724.0,1206651.0,90125.0
New Jersey,34,3577765.0,2090835.0,1063758.0,76089.0
Colorado,08,2345060.0,1199979.0,695032.0,42625.0
Maryland,24,2430150.0,1291426.0,725097.0,45112.0
Nevada,32,1169770.0,603756.0,339960.0,22668.0
Tennessee,47,2718400.0,1201964.0,639623.0,40729.0
Hawaii,15,681200.0,322222.0,199012.0,11817.0
Indiana,18,2537330.0,1297780.0,837244.0,46622.0
Kentucky,21,1798045.0,1020088.0,517761.0,40384.0
Minnesota,27,2263220.0,1330070.0,715226.0,53259.0
Oklahoma,40,1981405.0,920680.0,502588.0,27045.0
Pennsylvania,42,5446125.0,2751412.0,1341625.0,113553.0
South Carolina,45,1935035.0,1017396.0,574452.0,42704.0
District of Columbia,11,388865.0,115660.0,59917.0,5128.0
Kansas,20,1257325.0,586038.0,306140.0,20392.0
Missouri,29,2415805.0,1186989.0,632916.0,45011.0
Vermont,50,292890.0,149120.0,77757.0,6755.0
Virginia,51,3291575.0,1827363.0,1047507.0,62152.0
Connecticut,09,1659085.0,933227.0,496388.0,36344.0
Iowa,19,1288785.0,734296.0,407675.0,36182.0
Louisiana,22,1890870.0,925322.0,540820.0,40621.0
Ohio,39,4748935.0,2319341.0,1342826.0,85292.0
Michigan,26,3925470.0,2001598.0,1115924.0,62789.0
South Dakota,46,457035.0,232966.0,130331.0,6584.0
Arkansas,05,1251620.0,579022.0,309784.0,19784.0
Delaware,10,422015.0,196931.0,115412.0,7598.0
Mississippi,28,1239205.0,589064.0,326150.0,22880.0
New Mexico,35,1035005.0,591927.0,334582.0,16020.0
North Dakota,38,344370.0,192137.0,106812.0,6367.0
Wyoming,56,270015.0,125878.0,78002.0,4085.0
Alaska,02,472395.0,197436.0,126647.0,5092.0
Maine,23,583690.0,321118.0,172875.0,11286.0
Alabama,01,1918560.0,841394.0,492755.0,26935.0
Idaho,16,671845.0,332271.0,199911.0,11251.0
Montana,30,481155.0,243698.0,143387.0,8448.0
West Virginia,54,823965.0,414266.0,258175.0,12176.0
