state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,981050.0,441895.0,81786.0,26811.0
Illinois,17,1591000.0,611024.0,147925.0,32390.0
California,06,5452575.0,2156029.0,417606.0,149620.0
Arizona,04,990000.0,389059.0,68846.0,25196.0
Massachusetts,25,956800.0,390470.0,73152.0,19112.0
Wisconsin,55,790400.0,281166.0,52332.0,16147.0
Texas,48,3505450.0,1648575.0,324212.0,71804.0
Nebraska,31,284275.0,114154.0,24598.0,4756.0
Utah,49,394250.0,201134.0,30065.0,8288.0
Oregon,41,599900.0,276200.0,48261.0,15509.0
Florida,12,3095850.0,1451507.0,176671.0,56074.0
New York,36,2744450.0,1286705.0,212802.0,67458.0
Rhode Island,44,151675.0,59853.0,16410.0,2810.0
Georgia,13,1412450.0,622905.0,75360.0,45117.0
New Hampshire,33,190875.0,84813.0,18224.0,3952.0
North Carolina,37,1397275.0,627980.0,88145.0,41324.0
New Jersey,34,1207100.0,530412.0,79648.0,25663.0
Colorado,08,775050.0,381679.0,90200.0,19156.0
Maryland,24,820425.0,340191.0,48629.0,18730.0
Nevada,32,338525.0,149464.0,23852.0,9605.0
Tennessee,47,886225.0,374108.0,112362.0,18443.0
Hawaii,15,217425.0,79147.0,18544.0,3678.0
Indiana,18,920975.0,432791.0,91255.0,23971.0
Kentucky,21,585500.0,285291.0,36054.0,14189.0
Minnesota,27,787875.0,298902.0,75844.0,17550.0
Oklahoma,40,569575.0,296308.0,46596.0,13351.0
Pennsylvania,42,1817925.0,693731.0,156798.0,40474.0
South Carolina,45,548250.0,275291.0,49869.0,19197.0
District of Columbia,11,107575.0,53590.0,14434.0,2336.0
Kansas,20,392875.0,140685.0,26457.0,6527.0
Missouri,29,750175.0,276990.0,79526.0,16239.0
Vermont,50,96825.0,44498.0,10806.0,2080.0
Virginia,51,1179550.0,524196.0,79443.0,40808.0
Connecticut,09,543975.0,302710.0,51939.0,16836.0
Iowa,19,362875.0,165466.0,36067.0,7764.0
Louisiana,22,620325.0,311135.0,46954.0,13478.0
Ohio,39,1507000.0,657075.0,88834.0,36967.0
Michigan,26,1352100.0,629437.0,131282.0,37632.0
South Dakota,46,122825.0,65031.0,21895.0,3495.0
Arkansas,05,406175.0,209445.0,40910.0,11359.0
Delaware,10,140850.0,64952.0,12352.0,4544.0
Mississippi,28,396550.0,172522.0,17499.0,9665.0
New Mexico,35,303625.0,176038.0,38292.0,10539.0
North Dakota,38,96425.0,58673.0,16952.0,2796.0
Wyoming,56,82825.0,37963.0,5419.0,2017.0
Alaska,02,170575.0,83363.0,18097.0,4758.0
Maine,23,204325.0,86103.0,21707.0,4717.0
Alabama,01,634000.0,232633.0,33595.0,18178.0
Idaho,16,203225.0,80857.0,15443.0,3961.0
Montana,30,133025.0,65746.0,15397.0,3421.0
West Virginia,54,278400.0,169671.0,45244.0,8044.0
