state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,696175.0,200682.0,31581.0,15680.0
Illinois,17,1011225.0,341518.0,91248.0,30253.0
California,06,3548575.0,865387.0,204374.0,85553.0
Arizona,04,571725.0,176213.0,20837.0,18577.0
Massachusetts,25,669325.0,222109.0,34885.0,17698.0
Wisconsin,55,437900.0,151387.0,17108.0,10850.0
Texas,48,2105600.0,1003412.0,155660.0,82927.0
Nebraska,31,211500.0,77734.0,13050.0,5585.0
Utah,49,268175.0,114504.0,10534.0,10995.0
Oregon,41,335075.0,133091.0,12795.0,13848.0
Florida,12,2069175.0,776430.0,74776.0,73214.0
New York,36,1884325.0,671311.0,73523.0,59311.0
Rhode Island,44,108425.0,39381.0,8156.0,2660.0
Georgia,13,1011200.0,204301.0,22324.0,20245.0
New Hampshire,33,127225.0,56797.0,5700.0,3968.0
North Carolina,37,999650.0,259859.0,42790.0,30405.0
New Jersey,34,658800.0,278956.0,36741.0,32008.0
Colorado,08,531775.0,223761.0,47021.0,15935.0
Maryland,24,565125.0,178831.0,15830.0,16158.0
Nevada,32,211750.0,67679.0,15308.0,7340.0
Tennessee,47,657550.0,264912.0,37800.0,17360.0
Hawaii,15,154150.0,39690.0,7268.0,4492.0
Indiana,18,642425.0,222599.0,37683.0,22822.0
Kentucky,21,337450.0,162733.0,10672.0,14211.0
Minnesota,27,519600.0,170273.0,27799.0,12004.0
Oklahoma,40,424000.0,173162.0,28917.0,15189.0
Pennsylvania,42,1075350.0,380727.0,66941.0,35401.0
South Carolina,45,350550.0,101722.0,19477.0,13587.0
District of Columbia,11,68325.0,31667.0,8250.0,3374.0
Kansas,20,263175.0,83293.0,13496.0,6504.0
Missouri,29,528800.0,153664.0,36525.0,9554.0
Vermont,50,74000.0,28355.0,4100.0,2238.0
Virginia,51,852725.0,214732.0,28164.0,17876.0
Connecticut,09,328775.0,166722.0,17162.0,11490.0
Iowa,19,269000.0,108056.0,10742.0,7431.0
Louisiana,22,370175.0,167193.0,30416.0,18399.0
Ohio,39,968250.0,361818.0,13552.0,21179.0
Michigan,26,773750.0,312415.0,48536.0,45499.0
South Dakota,46,93675.0,47389.0,9666.0,2802.0
Arkansas,05,297800.0,97829.0,18781.0,25820.0
Delaware,10,91250.0,25649.0,5354.0,1560.0
Mississippi,28,233550.0,75885.0,8396.0,9928.0
New Mexico,35,204750.0,80172.0,18711.0,7023.0
North Dakota,38,68675.0,38506.0,7555.0,2310.0
Wyoming,56,58775.0,19931.0,2803.0,2093.0
Alaska,02,150450.0,39546.0,9406.0,4400.0
Maine,23,136875.0,51631.0,8274.0,2061.0
Alabama,01,444650.0,86956.0,13488.0,7478.0
Idaho,16,160075.0,37646.0,8843.0,3597.0
Montana,30,98500.0,41160.0,8193.0,2427.0
West Virginia,54,205475.0,113034.0,21162.0,10292.0
