state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,5380020.0,2666750.0,1688076.0,73022.0
Illinois,17,9110565.0,4632713.0,2544950.0,117947.0
California,06,28532520.0,14445185.0,7822226.0,391393.0
Arizona,04,5127405.0,2452911.0,1495431.0,56308.0
Massachusetts,25,5211830.0,2823706.0,1627036.0,82068.0
Wisconsin,55,3960825.0,2177355.0,1353739.0,58818.0
Texas,48,18984205.0,8883466.0,5264535.0,271656.0
Nebraska,31,1388380.0,699263.0,438594.0,16564.0
Utah,49,1942410.0,993103.0,489175.0,33365.0
Oregon,41,2903425.0,1406840.0,867782.0,38684.0
Florida,12,15556985.0,7045431.0,4252378.0,197104.0
New York,36,14162005.0,7199856.0,4541344.0,229302.0
Rhode Island,44,779635.0,403738.0,280240.0,11933.0
Georgia,13,7067975.0,3055334.0,1587661.0,86363.0
New Hampshire,33,964805.0,637905.0,301313.0,24005.0
North Carolina,37,7283460.0,3405406.0,2086708.0,77093.0
New Jersey,34,6243165.0,3532817.0,2153059.0,99451.0
Colorado,08,4016000.0,2046950.0,1207372.0,54395.0
Maryland,24,4384740.0,2230189.0,1342839.0,64756.0
Nevada,32,2001620.0,982312.0,603867.0,25293.0
Tennessee,47,4505880.0,1976283.0,1158751.0,47574.0
Hawaii,15,1136660.0,502477.0,334093.0,12049.0
Indiana,18,4227610.0,1976719.0,1326151.0,46487.0
Kentucky,21,3074595.0,1570018.0,989952.0,39823.0
Minnesota,27,3752100.0,2067897.0,1327864.0,56253.0
Oklahoma,40,3099955.0,1368221.0,877403.0,30615.0
Pennsylvania,42,9242995.0,4607194.0,2512316.0,76583.0
South Carolina,45,3452035.0,1610542.0,966695.0,42327.0
District of Columbia,11,605765.0,236659.0,125680.0,6613.0
Kansas,20,2124855.0,1048351.0,609953.0,27306.0
Missouri,29,4222465.0,1838162.0,1165450.0,50338.0
Vermont,50,501360.0,246275.0,151206.0,7576.0
Virginia,51,5850555.0,3163043.0,1816153.0,85211.0
Connecticut,09,2972115.0,1486441.0,919764.0,43629.0
Iowa,19,2186505.0,1124442.0,732901.0,28819.0
Louisiana,22,3159400.0,1346239.0,918167.0,27386.0
Ohio,39,8210715.0,3979349.0,2436093.0,110939.0
Michigan,26,6895860.0,3326666.0,2097665.0,86292.0
South Dakota,46,727915.0,350432.0,235316.0,7961.0
Arkansas,05,2121930.0,911997.0,533220.0,23095.0
Delaware,10,720505.0,356640.0,193963.0,9124.0
Mississippi,28,2031745.0,805698.0,541374.0,17589.0
New Mexico,35,1679965.0,904820.0,587476.0,19420.0
North Dakota,38,546570.0,271992.0,190635.0,5869.0
Wyoming,56,447855.0,169409.0,120246.0,2633.0
Alaska,02,703015.0,265468.0,189958.0,4664.0
Maine,23,1008240.0,557286.0,351967.0,17187.0
Alabama,01,3248260.0,1344658.0,788325.0,29696.0
Idaho,16,1149805.0,528480.0,352163.0,12949.0
Montana,30,805675.0,375820.0,247965.0,9257.0
West Virginia,54,1330625.0,590844.0,411020.0,10004.0
