state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,1208600.0,709023.0,183657.0,31539.0
Illinois,17,2089050.0,1086599.0,288458.0,55733.0
California,06,6963500.0,3653538.0,808832.0,171402.0
Arizona,04,1186000.0,656909.0,151392.0,30732.0
Massachusetts,25,1247600.0,609483.0,169148.0,28727.0
Wisconsin,55,926300.0,581413.0,153227.0,35924.0
Texas,48,4402275.0,2464468.0,779857.0,119680.0
Nebraska,31,346375.0,163479.0,66018.0,7595.0
Utah,49,493525.0,284458.0,88190.0,16255.0
Oregon,41,734950.0,400019.0,130687.0,17837.0
Florida,12,3791925.0,1965590.0,629556.0,92557.0
New York,36,3378300.0,1722302.0,519101.0,65915.0
Rhode Island,44,192300.0,83326.0,33699.0,3699.0
Georgia,13,1688075.0,912189.0,210237.0,34263.0
New Hampshire,33,257700.0,119552.0,45567.0,5368.0
North Carolina,37,1718275.0,979112.0,262031.0,41555.0
New Jersey,34,1480825.0,812914.0,210601.0,39909.0
Colorado,08,991075.0,528379.0,197523.0,22952.0
Maryland,24,1029725.0,518048.0,146335.0,22796.0
Nevada,32,427800.0,269657.0,62654.0,13285.0
Tennessee,47,1156975.0,543793.0,244539.0,25973.0
Hawaii,15,263000.0,137230.0,40514.0,8254.0
Indiana,18,1118350.0,593266.0,156083.0,20369.0
Kentucky,21,747000.0,422976.0,122785.0,20520.0
Minnesota,27,950250.0,528537.0,157277.0,30049.0
Oklahoma,40,734625.0,424612.0,145610.0,19394.0
Pennsylvania,42,2292500.0,1082700.0,321336.0,45667.0
South Carolina,45,684700.0,450531.0,113169.0,18482.0
District of Columbia,11,166950.0,73505.0,26151.0,3613.0
Kansas,20,492250.0,228774.0,65559.0,10688.0
Missouri,29,961525.0,477412.0,141134.0,25824.0
Vermont,50,116075.0,60863.0,26162.0,2857.0
Virginia,51,1387775.0,875842.0,198115.0,38593.0
Connecticut,09,740300.0,402227.0,123198.0,13871.0
Iowa,19,510550.0,237554.0,87373.0,10887.0
Louisiana,22,769750.0,431119.0,167576.0,22318.0
Ohio,39,1901750.0,1006750.0,285694.0,48565.0
Michigan,26,1639575.0,924494.0,312240.0,39273.0
South Dakota,46,161150.0,91598.0,39756.0,3640.0
Arkansas,05,540050.0,300139.0,90308.0,12807.0
Delaware,10,161525.0,98450.0,24245.0,3353.0
Mississippi,28,515450.0,264586.0,56140.0,12090.0
New Mexico,35,364875.0,245330.0,83100.0,9664.0
North Dakota,38,131625.0,85482.0,37651.0,4130.0
Wyoming,56,101650.0,56076.0,14835.0,2119.0
Alaska,02,248500.0,106311.0,39541.0,3785.0
Maine,23,254550.0,132273.0,44447.0,5442.0
Alabama,01,804100.0,375567.0,86141.0,15480.0
Idaho,16,266475.0,140916.0,34322.0,9257.0
Montana,30,163675.0,101262.0,36195.0,4749.0
West Virginia,54,357000.0,217613.0,104023.0,8896.0
