state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,3557430.0,1816100.0,1038120.0,54524.0
Illinois,17,5818585.0,3044878.0,1678369.0,108299.0
California,06,18487510.0,9302378.0,4644718.0,350707.0
Arizona,04,3444465.0,1720172.0,981650.0,48949.0
Massachusetts,25,3314010.0,1886403.0,994623.0,56360.0
Wisconsin,55,2577425.0,1441789.0,831136.0,46626.0
Texas,48,12580115.0,6052656.0,3031660.0,175980.0
Nebraska,31,941320.0,480168.0,286226.0,14499.0
Utah,49,1310050.0,649947.0,286744.0,17836.0
Oregon,41,1884355.0,952346.0,548689.0,30248.0
Florida,12,10646775.0,4760399.0,2691206.0,152970.0
New York,36,9345475.0,4706737.0,2310782.0,143577.0
Rhode Island,44,511025.0,293953.0,138714.0,9414.0
Georgia,13,4482955.0,1777288.0,1084493.0,44629.0
New Hampshire,33,627805.0,359702.0,172604.0,9945.0
North Carolina,37,4765300.0,2468201.0,1383634.0,92464.0
New Jersey,34,4087515.0,2372189.0,1227118.0,73471.0
Colorado,08,2669970.0,1320575.0,782902.0,37605.0
Maryland,24,2832620.0,1475036.0,812403.0,47354.0
Nevada,32,1334610.0,689756.0,386703.0,22258.0
Tennessee,47,3074370.0,1361297.0,716719.0,40257.0
Hawaii,15,766430.0,369835.0,224113.0,11998.0
Indiana,18,2888280.0,1407346.0,913463.0,39161.0
Kentucky,21,2022815.0,1129895.0,589338.0,38136.0
Minnesota,27,2546560.0,1436197.0,803611.0,43687.0
Oklahoma,40,2228465.0,1025111.0,550979.0,26681.0
Pennsylvania,42,6017065.0,3104875.0,1587925.0,121982.0
South Carolina,45,2210865.0,1118812.0,621862.0,32890.0
District of Columbia,11,443285.0,139568.0,71181.0,5847.0
Kansas,20,1446035.0,686025.0,361435.0,21512.0
Missouri,29,2832415.0,1297290.0,697962.0,39155.0
Vermont,50,333720.0,167409.0,88186.0,5953.0
Virginia,51,3748925.0,2068249.0,1159848.0,58771.0
Connecticut,09,1884695.0,1014611.0,559558.0,29447.0
Iowa,19,1452225.0,794504.0,464445.0,27381.0
Louisiana,22,2118260.0,1008581.0,588561.0,29624.0
Ohio,39,5416165.0,2646831.0,1538853.0,90065.0
Michigan,26,4429550.0,2271780.0,1282070.0,71630.0
South Dakota,46,511665.0,256112.0,152321.0,7771.0
Arkansas,05,1407320.0,635565.0,330804.0,16616.0
Delaware,10,477905.0,231420.0,127182.0,7720.0
Mississippi,28,1393855.0,623350.0,345733.0,17736.0
New Mexico,35,1176105.0,658512.0,390600.0,19374.0
North Dakota,38,390610.0,209842.0,120838.0,6136.0
Wyoming,56,311575.0,134295.0,84990.0,3072.0
Alaska,02,514835.0,216781.0,140169.0,5361.0
Maine,23,666270.0,373062.0,204927.0,11563.0
Alabama,01,2141210.0,937614.0,547257.0,25356.0
Idaho,16,759635.0,369859.0,231173.0,11505.0
Montana,30,537955.0,269085.0,160293.0,7498.0
West Virginia,54,886275.0,450766.0,276506.0,11514.0
