state,fips,distributed,vaccinated,fully_vaccinated,daily_vaccinated
Washington,53,1031400.0,582420.0,126672.0,33117.0
Illinois,17,1696575.0,817253.0,219095.0,47373.0
California,06,5666550.0,2861767.0,581985.0,160379.0
Arizona,04,1013375.0,524413.0,95671.0,29564.0
Massachusetts,25,1060900.0,484829.0,122652.0,25047.0
Wisconsin,55,795050.0,429609.0,81097.0,28216.0
Texas,48,3659550.0,1991555.0,502794.0,98889.0
Nebraska,31,288375.0,134193.0,45716.0,6698.0
Utah,49,401375.0,244613.0,62607.0,13432.0
Oregon,41,665325.0,342827.0,79522.0,17564.0
Florida,12,3396350.0,1683674.0,315392.0,65798.0
New York,36,2932775.0,1511266.0,344325.0,72765.0
Rhode Island,44,173225.0,68779.0,25435.0,3403.0
Georgia,13,1449800.0,785487.0,125548.0,46636.0
New Hampshire,33,217100.0,100041.0,30421.0,5127.0
North Carolina,37,1423475.0,818858.0,155824.0,42815.0
New Jersey,34,1232525.0,680591.0,127552.0,35307.0
Colorado,08,813400.0,455422.0,130738.0,20272.0
Maryland,24,884650.0,440763.0,87039.0,25352.0
Nevada,32,368800.0,211931.0,35559.0,12698.0
Tennessee,47,998875.0,447977.0,178248.0,23609.0
Hawaii,15,227400.0,108745.0,27090.0,6249.0
Indiana,18,931500.0,495746.0,111233.0,16476.0
Kentucky,21,650150.0,347384.0,66077.0,15440.0
Minnesota,27,837550.0,425546.0,118959.0,28495.0
Oklahoma,40,594925.0,360670.0,80231.0,16719.0
Pennsylvania,42,1976925.0,900237.0,231261.0,51055.0
South Carolina,45,560150.0,379136.0,80038.0,22200.0
District of Columbia,11,148525.0,63208.0,19217.0,2618.0
Kansas,20,413350.0,183035.0,42297.0,10311.0
Missouri,29,835400.0,355387.0,103241.0,18072.0
Vermont,50,99750.0,53967.0,18338.0,2686.0
Virginia,51,1232350.0,718113.0,125933.0,55407.0
Connecticut,09,578600.0,357588.0,83855.0,16856.0
Iowa,19,417900.0,194009.0,60259.0,8752.0
Louisiana,22,648925.0,376491.0,85872.0,17390.0
Ohio,39,1553900.0,824597.0,179168.0,45572.0
Michigan,26,1362600.0,794391.0,197770.0,39730.0
South Dakota,46,130700.0,77052.0,30557.0,3596.0
Arkansas,05,453700.0,249943.0,58613.0,12876.0
Delaware,10,143775.0,84482.0,17628.0,5112.0
Mississippi,28,425000.0,213525.0,25077.0,8271.0
New Mexico,35,317900.0,212216.0,60099.0,10079.0
North Dakota,38,108050.0,71587.0,26136.0,3463.0
Wyoming,56,85750.0,48155.0,9651.0,2509.0
Alaska,02,193150.0,96396.0,25467.0,3570.0
Maine,23,212125.0,109917.0,34299.0,5960.0
Alabama,01,659400.0,301628.0,56308.0,15381.0
Idaho,16,221550.0,100946.0,22468.0,4729.0
Montana,30,141650.0,80627.0,25438.0,4113.0
West Virginia,54,305200.0,192951.0,67363.0,8048.0
