county,state,fips,cases,deaths
Wright,Missouri,29229,1539,29
Worth,Missouri,29227,163,1
Washington,Missouri,29221,2711,48
Webster,Missouri,29225,3470,53
Wayne,Missouri,29223,1020,11
Stoddard,Missouri,29207,2470,37
Shelby,Missouri,29205,504,7
Stone,Missouri,29209,2318,39
Shannon,Missouri,29203,584,12
Scott,Missouri,29201,4641,79
Warren,Missouri,29219,2948,29
Vernon,Missouri,29217,1911,40
Campbell,Wyoming,56005,4699,59
Sullivan,Missouri,29211,851,14
Carbon,Wyoming,56007,1494,23
Albany,Wyoming,56001,3925,11
Texas,Missouri,29215,1809,22
Taney,Missouri,29213,5137,91
Big Horn,Wyoming,56003,1089,31
Converse,Wyoming,56009,972,17
Franklin,Kansas,20059,2472,39
Ford,Kansas,20057,5618,10
Floyd,Iowa,19067,1495,41
Finney,Kansas,20055,5993,49
Franklin,Iowa,19069,1100,20
Ellsworth,Kansas,20053,1213,4
Emmet,Iowa,19063,1161,40
Fayette,Iowa,19065,1800,36
Dubuque,Iowa,19061,12500,199
Montgomery,Virginia,51121,8277,90
Nelson,Virginia,51125,837,11
Ellis,Kansas,20051,3700,61
New Kent,Virginia,51127,1290,13
Gray,Kansas,20069,602,14
Grant,Kansas,20067,968,17
Guthrie,Iowa,19077,1105,28
Graham,Kansas,20065,251,2
Hamilton,Iowa,19079,1744,42
Washoe,Nevada,32031,43394,653
Greene,Iowa,19073,739,10
Grundy,Iowa,19075,1328,31
Fremont,Iowa,19071,565,9
Northampton,Virginia,51131,729,35
Northumberland,Virginia,51133,682,21
Nottoway,Virginia,51135,1828,41
White Pine,Nevada,32033,549,5
Orange,Virginia,51137,1902,34
Gove,Kansas,20063,385,22
Page,Virginia,51139,1853,55
Geary,Kansas,20061,3108,25
Dallas,Iowa,19049,10347,93
Newport,Rhode Island,44005,5347,38
Crawford,Kansas,20037,4569,80
Providence,Rhode Island,44007,84529,1862
Cowley,Kansas,20035,3871,9
Bristol,Rhode Island,44001,4320,138
Clinton,Iowa,19045,5055,87
Comanche,Kansas,20033,159,9
Kent,Rhode Island,44003,15760,336
Crawford,Iowa,19047,2562,36
Coffey,Kansas,20031,715,14
Clay,Iowa,19041,1890,25
Clayton,Iowa,19043,1605,54
