county,state,fips,cases,deaths
Wright,Missouri,29229,1138,24
Worth,Missouri,29227,122,1
Washington,Missouri,29221,1836,41
Webster,Missouri,29225,2532,43
Wayne,Missouri,29223,687,7
Stoddard,Missouri,29207,2046,34
Shelby,Missouri,29205,307,4
Stone,Missouri,29209,1694,25
Shannon,Missouri,29203,416,9
Scott,Missouri,29201,3392,62
Warren,Missouri,29219,2103,19
Vernon,Missouri,29217,1144,24
Campbell,Wyoming,56005,4280,36
Sullivan,Missouri,29211,671,10
Carbon,Wyoming,56007,970,16
Albany,Wyoming,56001,3525,10
Texas,Missouri,29215,1383,19
Taney,Missouri,29213,3894,56
Big Horn,Wyoming,56003,837,22
Converse,Wyoming,56009,831,11
Franklin,Kansas,20059,1883,18
Ford,Kansas,20057,5206,10
Floyd,Iowa,19067,1308,36
Finney,Kansas,20055,5573,42
Franklin,Iowa,19069,929,17
Ellsworth,Kansas,20053,1094,4
Emmet,Iowa,19063,1032,28
Fayette,Iowa,19065,1460,21
Dubuque,Iowa,19061,10787,139
Montgomery,Virginia,51121,5357,43
Nelson,Virginia,51125,378,4
Ellis,Kansas,20051,3240,40
New Kent,Virginia,51127,730,5
Gray,Kansas,20069,553,7
Grant,Kansas,20067,916,14
Guthrie,Iowa,19077,980,23
Graham,Kansas,20065,206,2
Hamilton,Iowa,19079,1520,24
Washoe,Nevada,32031,36871,513
Greene,Iowa,19073,660,7
Grundy,Iowa,19075,1123,20
Fremont,Iowa,19071,475,5
Northampton,Virginia,51131,463,31
Northumberland,Virginia,51133,459,10
Nottoway,Virginia,51135,1210,24
White Pine,Nevada,32033,404,3
Orange,Virginia,51137,1052,13
Gove,Kansas,20063,335,22
Page,Virginia,51139,1131,33
Geary,Kansas,20061,1872,17
Dallas,Iowa,19049,8181,66
Newport,Rhode Island,44005,2595,9
Crawford,Kansas,20037,3537,33
Providence,Rhode Island,44007,58946,1347
Cowley,Kansas,20035,2716,9
Bristol,Rhode Island,44001,2403,54
Clinton,Iowa,19045,4216,56
Comanche,Kansas,20033,152,8
Kent,Rhode Island,44003,9901,194
Crawford,Iowa,19047,2180,22
Coffey,Kansas,20031,529,11
Clay,Iowa,19041,1580,16
Clayton,Iowa,19043,1435,46
Washington,Rhode Island,44009,4482,113
Decatur,Kansas,20039,233,1
Pershing,Nevada,32027,834,10
Patrick,Virginia,51141,819,28
Nye,Nevada,32023,2027,46
Pittsylvania,Virginia,51143,2813,41
Mineral,Nevada,32021,205,4
Powhatan,Virginia,51145,908,6
Prince Edward,Virginia,51147,1170,17
Prince George,Virginia,51149,1873,9
Storey,Nevada,32029,66,2
Elk,Kansas,20049,115,0
Dickinson,Iowa,19059,1746,20
Edwards,Kansas,20047,255,0
Douglas,Kansas,20045,6787,35
Delaware,Iowa,19055,1656,32
Doniphan,Kansas,20043,746,7
Des Moines,Iowa,19057,3585,35
Davis,Iowa,19051,659,20
Decatur,Iowa,19053,451,4
Lincoln,Nevada,32017,277,1
Prince William,Virginia,51153,26963,262
Lander,Nevada,32015,391,7
Pulaski,Virginia,51155,1645,35
Humboldt,Nevada,32013,843,11
Rappahannock,Virginia,51157,176,2
Eureka,Nevada,32011,36,0
Richmond,Virginia,51159,857,5
Dickinson,Kansas,20041,1287,18
Lyon,Nevada,32019,2256,45
Carroll,Iowa,19027,2436,31
Butler,Kansas,20015,5598,23
Cass,Iowa,19029,1068,39
Brown,Kansas,20013,1058,29
Butler,Iowa,19023,1318,23
Bourbon,Kansas,20011,1003,3
Calhoun,Iowa,19025,1196,9
Buena Vista,Iowa,19021,3764,27
Chautauqua,Kansas,20019,193,3
Chase,Kansas,20017,246,3
Douglas,Nevada,32005,2075,19
Roanoke,Virginia,51161,4829,67
Clark,Nevada,32003,178837,2449
Rockbridge,Virginia,51163,702,6
Churchill,Nevada,32001,1458,39
Rockingham,Virginia,51165,4209,48
Russell,Virginia,51167,1640,17
Scott,Virginia,51169,1266,37
Esmeralda,Nevada,32009,32,0
Elko,Nevada,32007,3948,35
Clay,Kansas,20027,629,17
Chickasaw,Iowa,19037,1059,11
Clark,Kansas,20025,198,4
Clarke,Iowa,19039,719,6
Cheyenne,Kansas,20023,289,10
Cerro Gordo,Iowa,19033,4401,63
Cherokee,Kansas,20021,1812,16
Cherokee,Iowa,19035,1289,23
Cedar,Iowa,19031,1417,19
Shenandoah,Virginia,51171,2429,74
Cloud,Kansas,20029,867,2
Smyth,Virginia,51173,1919,57
Southampton,Virginia,51175,1353,42
Spotsylvania,Virginia,51177,5077,69
Stafford,Virginia,51179,5559,25
Allamakee,Iowa,19005,1215,26
Appanoose,Iowa,19007,1006,36
Adair,Iowa,19001,621,17
Adams,Iowa,19003,272,2
Surry,Virginia,51181,252,5
Sussex,Virginia,51183,713,13
Tazewell,Virginia,51185,2577,24
Warren,Virginia,51187,1478,35
Audubon,Iowa,19009,395,7
Atchison,Kansas,20005,1285,10
Boone,Iowa,19015,2005,15
Anderson,Kansas,20003,614,0
Bremer,Iowa,19017,2301,44
Allen,Kansas,20001,703,1
Benton,Iowa,19011,2017,38
Black Hawk,Iowa,19013,12989,220
Washington,Virginia,51191,3169,54
Barton,Kansas,20009,2256,21
Westmoreland,Virginia,51193,724,10
Barber,Kansas,20007,297,2
Wise,Virginia,51195,2182,60
Wythe,Virginia,51197,1393,28
York,Virginia,51199,1634,13
Buchanan,Iowa,19019,1487,17
Navarro,Texas,48349,4303,66
