county,state,fips,cases,deaths
Wright,Missouri,29229,1534,29
Worth,Missouri,29227,163,1
Washington,Missouri,29221,2709,48
Webster,Missouri,29225,3461,53
Wayne,Missouri,29223,1018,11
Stoddard,Missouri,29207,2468,37
Shelby,Missouri,29205,503,7
Stone,Missouri,29209,2310,39
Shannon,Missouri,29203,583,12
Scott,Missouri,29201,4628,79
Warren,Missouri,29219,2932,29
Vernon,Missouri,29217,1904,40
Campbell,Wyoming,56005,4690,59
Sullivan,Missouri,29211,849,14
Carbon,Wyoming,56007,1479,23
Albany,Wyoming,56001,3920,11
Texas,Missouri,29215,1804,22
Taney,Missouri,29213,5116,91
Big Horn,Wyoming,56003,1084,31
Converse,Wyoming,56009,972,17
Franklin,Kansas,20059,2460,39
Ford,Kansas,20057,5596,10
Floyd,Iowa,19067,1486,41
Finney,Kansas,20055,5993,49
Franklin,Iowa,19069,1097,19
Ellsworth,Kansas,20053,1211,4
Emmet,Iowa,19063,1154,40
Fayette,Iowa,19065,1797,35
Dubuque,Iowa,19061,12457,196
Montgomery,Virginia,51121,8133,89
Nelson,Virginia,51125,829,11
Ellis,Kansas,20051,3695,61
New Kent,Virginia,51127,1271,13
Gray,Kansas,20069,602,14
Grant,Kansas,20067,968,17
Guthrie,Iowa,19077,1099,28
Graham,Kansas,20065,250,2
Hamilton,Iowa,19079,1739,42
Washoe,Nevada,32031,43265,649
Greene,Iowa,19073,731,10
Grundy,Iowa,19075,1325,31
Fremont,Iowa,19071,561,9
Northampton,Virginia,51131,727,35
Northumberland,Virginia,51133,681,21
Nottoway,Virginia,51135,1824,41
White Pine,Nevada,32033,549,5
Orange,Virginia,51137,1891,34
Gove,Kansas,20063,385,22
Page,Virginia,51139,1848,53
Geary,Kansas,20061,3069,25
Dallas,Iowa,19049,10250,93
Newport,Rhode Island,44005,5215,36
Crawford,Kansas,20037,4545,80
Providence,Rhode Island,44007,83108,1846
Cowley,Kansas,20035,3845,9
Bristol,Rhode Island,44001,4247,134
Clinton,Iowa,19045,5032,86
Comanche,Kansas,20033,159,9
Kent,Rhode Island,44003,15508,326
Crawford,Iowa,19047,2544,35
Coffey,Kansas,20031,712,14
Clay,Iowa,19041,1858,25
Clayton,Iowa,19043,1602,54
Washington,Rhode Island,44009,7867,160
Decatur,Kansas,20039,260,1
Pershing,Nevada,32027,943,20
Patrick,Virginia,51141,1231,38
Nye,Nevada,32023,2803,95
Pittsylvania,Virginia,51143,4759,71
Mineral,Nevada,32021,303,6
Powhatan,Virginia,51145,1674,10
Prince Edward,Virginia,51147,1979,31
Prince George,Virginia,51149,3060,19
Storey,Nevada,32029,81,3
Elk,Kansas,20049,176,0
Dickinson,Iowa,19059,2047,40
Edwards,Kansas,20047,262,0
Douglas,Kansas,20045,8735,79
Delaware,Iowa,19055,1863,40
Doniphan,Kansas,20043,948,7
Des Moines,Iowa,19057,4290,61
Davis,Iowa,19051,766,23
Decatur,Iowa,19053,574,9
Lincoln,Nevada,32017,348,1
Prince William,Virginia,51153,40055,458
Lander,Nevada,32015,443,9
Pulaski,Virginia,51155,2343,59
Humboldt,Nevada,32013,1071,13
Rappahannock,Virginia,51157,308,2
Eureka,Nevada,32011,50,0
Richmond,Virginia,51159,1386,10
Dickinson,Kansas,20041,1697,37
Lyon,Nevada,32019,2790,57
Carroll,Iowa,19027,2672,49
Butler,Kansas,20015,7245,78
Cass,Iowa,19029,1299,51
Brown,Kansas,20013,1217,32
Butler,Iowa,19023,1593,32
Bourbon,Kansas,20011,1291,3
Calhoun,Iowa,19025,1299,11
Buena Vista,Iowa,19021,4135,37
Chautauqua,Kansas,20019,261,3
Chase,Kansas,20017,285,3
Douglas,Nevada,32005,2558,33
Roanoke,Virginia,51161,7472,132
Clark,Nevada,32003,229156,3947
Rockbridge,Virginia,51163,1339,44
Churchill,Nevada,32001,1931,49
Rockingham,Virginia,51165,6135,101
Russell,Virginia,51167,2052,35
Scott,Virginia,51169,1606,50
Esmeralda,Nevada,32009,37,0
Elko,Nevada,32007,4590,51
Clay,Kansas,20027,824,27
Chickasaw,Iowa,19037,1199,15
Clark,Kansas,20025,244,4
Clarke,Iowa,19039,954,21
Cheyenne,Kansas,20023,355,10
Cerro Gordo,Iowa,19033,5020,83
Cherokee,Kansas,20021,2374,16
Cherokee,Iowa,19035,1466,36
Cedar,Iowa,19031,1734,23
Shenandoah,Virginia,51171,3761,126
Cloud,Kansas,20029,969,2
Smyth,Virginia,51173,2528,89
Southampton,Virginia,51175,1865,52
Spotsylvania,Virginia,51177,8472,103
Stafford,Virginia,51179,9715,69
Allamakee,Iowa,19005,1453,48
Appanoose,Iowa,19007,1234,47
Adair,Iowa,19001,818,30
Adams,Iowa,19003,319,4
Surry,Virginia,51181,383,8
Sussex,Virginia,51183,1091,20
Tazewell,Virginia,51185,3249,62
Warren,Virginia,51187,2345,48
Audubon,Iowa,19009,476,9
Atchison,Kansas,20005,1533,13
Boone,Iowa,19015,2451,30
Anderson,Kansas,20003,818,0
Bremer,Iowa,19017,2711,55
Allen,Kansas,20001,1154,1
Benton,Iowa,19011,2418,54
Black Hawk,Iowa,19013,14981,294
Washington,Virginia,51191,4318,101
Barton,Kansas,20009,2575,21
Westmoreland,Virginia,51193,1127,21
Barber,Kansas,20007,368,2
Wise,Virginia,51195,2915,93
Wythe,Virginia,51197,2108,70
York,Virginia,51199,3130,42
Buchanan,Iowa,19019,1785,29
Navarro,Texas,48349,5595,133
Carter,Tennessee,47019,6015,155
Carroll,Tennessee,47017,3496,81
Nacogdoches,Texas,48347,4180,152
Cannon,Tennessee,47015,1795,31
Motley,Texas,48345,85,8
Mora,New Mexico,35033,162,6
McKinley,New Mexico,35031,12079,450
Rio Arriba,New Mexico,35039,3431,70
Haines Borough,Alaska,02100,25,0
Quay,New Mexico,35037,421,8
Otero,New Mexico,35035,4520,65
Campbell,Tennessee,47013,3851,59
Morris,Texas,48343,838,28
Bradley,Tennessee,47011,13165,141
Moore,Texas,48341,2265,69
Blount,Tennessee,47009,14247,185
Montgomery,Texas,48339,46713,472
Bledsoe,Tennessee,47007,2019,10
Benton,Tennessee,47005,1514,39
Montague,Texas,48337,2019,67
Bedford,Tennessee,47003,5866,121
Mitchell,Texas,48335,590,30
Hidalgo,New Mexico,35023,350,9
Harding,New Mexico,35021,8,0
Luna,New Mexico,35029,3123,83
Los Alamos,New Mexico,35028,486,5
Lincoln,New Mexico,35027,1559,16
Lea,New Mexico,35025,8841,155
Anderson,Tennessee,47001,8140,159
Mills,Texas,48333,640,20
Milam,Texas,48331,2393,42
Midland,Texas,48329,16699,252
Menard,Texas,48327,205,9
Medina,Texas,48325,4697,98
Maverick,Texas,48323,10235,313
Sagadahoc,Maine,23023,898,6
De Baca,New Mexico,35011,132,1
Somerset,Maine,23025,1269,27
Waldo,Maine,23027,611,19
Washington,Maine,23029,729,14
Guadalupe,New Mexico,35019,615,9
